match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_switch,pass_through_ball,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
3869685,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,53,25,2,"[55.9, 65.8]","[72.3, 75.7]",19.156462,0.54310524,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Rodrigo Javier De Paul,Damián Emiliano Martínez,53,28,2,"[68.3, 75.2]","[34.3, 30.3]",56.3206,-2.2189138,High Pass,,,,True,,,,,,,,From Throw In
3869685,Argentina,Damián Emiliano Martínez,Enzo Fernandez,53,32,2,"[34.3, 30.3]","[39.4, 35.0]",6.935416,0.74460447,High Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Enzo Fernandez,,53,33,2,"[39.4, 35.0]","[59.3, 11.7]",30.641476,-0.86393994,High Pass,,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,54,8,2,"[22.5, 71.8]","[31.3, 77.8]",10.650822,0.5984189,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,54,10,2,"[31.3, 77.2]","[40.0, 73.3]",9.534149,-0.4214192,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,55,53,2,"[53.5, 76.5]","[33.0, 72.9]",20.813698,-2.9677553,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,Alexis Mac Allister,55,57,2,"[35.5, 72.7]","[63.8, 36.7]",45.791813,-0.9045818,High Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Alexis Mac Allister,,55,59,2,"[64.2, 37.0]","[76.6, 26.0]",16.575886,-0.72564036,High Pass,,,,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,57,26,2,"[58.4, 67.1]","[63.8, 74.6]",9.241753,0.9467733,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Nahuel Molina Lucero,58,8,2,"[67.6, 71.8]","[63.1, 76.1]",6.2241464,2.378918,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3869685,Argentina,Nahuel Molina Lucero,,58,10,2,"[63.4, 74.2]","[89.9, 11.9]",67.70184,-1.1686199,High Pass,,,,True,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,Ángel Fabián Di María Hernández,58,15,2,"[79.4, 11.5]","[82.8, 16.0]",5.6400356,0.92374915,High Pass,Interception,,,,,,,,,,,From Free Kick
3869685,Argentina,Ángel Fabián Di María Hernández,Julián Álvarez,58,18,2,"[84.7, 20.3]","[98.2, 26.7]",14.940214,0.4426926,Ground Pass,,,,,,,,True,,43691970-1dad-4e11-bd29-48f640c55ea1,,From Free Kick
3869685,Argentina,Damián Emiliano Martínez,,59,29,2,"[29.6, 48.5]","[81.1, 5.9]",66.83569,-0.69109845,High Pass,Free Kick,,,True,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,Ángel Fabián Di María Hernández,59,37,2,"[57.6, 13.6]","[76.6, 8.9]",19.572685,-0.24250035,High Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,59,49,2,"[112.1, 22.4]","[106.6, 37.0]",15.601603,1.9310673,Ground Pass,,,True,,,,,True,,9615ffbc-b513-45e6-9ccc-015234483f95,,Regular Play
3869685,Argentina,Nicolás Alejandro Tagliafico,Enzo Fernandez,60,24,2,"[36.4, 15.1]","[39.4, 22.0]",7.5239615,1.160669,High Pass,Recovery,,,,,,,,,,,From Goal Kick
3869685,Argentina,Enzo Fernandez,Julián Álvarez,60,25,2,"[39.4, 22.0]","[70.6, 20.1]",31.2578,-0.060822323,High Pass,,,,,,,Unknown,,,,,From Goal Kick
3869685,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,61,10,2,"[40.3, 80.0]","[46.5, 73.3]",9.128527,-0.82413846,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3869685,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,61,11,2,"[46.5, 73.3]","[37.3, 77.6]",10.155294,2.7043705,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Nahuel Molina Lucero,Enzo Fernandez,61,13,2,"[37.3, 77.6]","[37.0, 69.0]",8.605231,-1.6056659,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,61,14,2,"[36.4, 69.3]","[46.5, 75.5]",11.85116,0.5505494,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,61,15,2,"[45.4, 74.2]","[70.6, 80.0]",25.858847,0.22621913,Ground Pass,,,,,,,Out,,,,,From Throw In
3869685,Argentina,Enzo Fernandez,,61,47,2,"[42.2, 68.2]","[46.7, 74.4]",7.6609397,0.9429597,Ground Pass,Recovery,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,62,19,2,"[57.8, 35.5]","[57.8, 45.5]",10.0,1.5707964,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Julián Álvarez,62,21,2,"[64.0, 43.4]","[90.5, 25.8]",31.812105,-0.58625895,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Julián Álvarez,Alexis Mac Allister,62,23,2,"[90.5, 25.6]","[111.9, 43.6]",27.963547,0.699317,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Damián Emiliano Martínez,,64,9,2,"[7.0, 36.1]","[71.5, 13.6]",68.31178,-0.33563855,High Pass,Goal Kick,,,,,,Incomplete,,,,,From Goal Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,Enzo Fernandez,64,13,2,"[56.9, 10.4]","[57.2, 20.7]",10.304368,1.5416783,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,64,14,2,"[57.2, 20.7]","[40.0, 17.7]",17.459667,-2.9689112,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,64,16,2,"[40.0, 18.3]","[34.5, 29.9]",12.837834,2.013541,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,64,18,2,"[35.1, 30.1]","[35.5, 14.7]",15.405194,-1.5448282,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,64,20,2,"[35.5, 12.6]","[46.2, 4.0]",13.727709,-0.67701626,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,Julián Álvarez,64,22,2,"[46.2, 5.1]","[71.3, 22.0]",30.259214,0.5925855,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,64,23,2,"[71.3, 22.0]","[68.3, 29.3]",7.892401,1.9607142,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Marcos Javier Acuña,64,26,2,"[74.7, 19.8]","[87.1, 5.3]",19.079046,-0.86330706,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Marcos Javier Acuña,Alexis Mac Allister,64,29,2,"[87.1, 5.3]","[82.0, 17.7]",13.407833,1.9609977,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Alexis Mac Allister,Marcos Javier Acuña,64,34,2,"[94.6, 19.2]","[102.1, 14.1]",9.06973,-0.5971767,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Marcos Javier Acuña,Lionel Andrés Messi Cuccittini,64,36,2,"[102.9, 14.1]","[93.1, 10.9]",10.309219,-2.825977,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,64,39,2,"[97.8, 9.6]","[100.1, 24.3]",14.878844,1.4155921,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Alexis Mac Allister,,64,40,2,"[100.4, 24.3]","[104.4, 26.0]",4.346263,0.40187064,Ground Pass,,,,,,,Incomplete,,,,,From Goal Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,,64,45,2,"[90.7, 16.0]","[105.9, 15.6]",15.205262,-0.026309717,Low Pass,Recovery,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Nicolás Hernán Otamendi,,65,24,2,"[40.0, 19.8]","[57.2, 28.0]",19.054659,0.44487047,High Pass,Recovery,,,,,,Incomplete,,,,True,From Goal Kick
3869685,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,65,47,2,"[20.1, 64.6]","[6.9, 65.6]",13.237824,3.0659795,Low Pass,Recovery,,,,,,,,,,,From Goal Kick
3869685,Argentina,Nahuel Molina Lucero,,65,48,2,"[6.7, 65.6]","[14.2, 80.0]",16.23607,1.0906214,High Pass,,,,,,,Out,,,,,From Goal Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,Marcos Javier Acuña,66,8,2,"[11.0, 5.3]","[16.1, 10.2]",7.072482,0.7654008,Ground Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,,66,17,2,"[3.0, 8.9]","[33.6, 19.6]",32.416817,0.33638367,High Pass,,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Damián Emiliano Martínez,,68,2,2,"[7.0, 44.1]","[74.7, 30.1]",69.13241,-0.20392029,High Pass,Goal Kick,,,,,,Incomplete,,,,,From Goal Kick
3869685,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,68,7,2,"[52.4, 40.2]","[64.9, 44.7]",13.28533,0.34555557,High Pass,Recovery,,,,,,,,,,,From Goal Kick
3869685,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,68,16,2,"[43.7, 74.4]","[41.3, 64.3]",10.381233,-1.8040932,Low Pass,Recovery,,,,,,,,,,True,Regular Play
3869685,Argentina,Enzo Fernandez,Alexis Mac Allister,68,19,2,"[46.9, 59.4]","[57.2, 46.2]",16.74306,-0.90818167,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Alexis Mac Allister,Enzo Fernandez,68,20,2,"[57.2, 46.2]","[50.9, 56.6]",12.159359,2.115447,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,68,23,2,"[50.1, 55.6]","[54.4, 64.1]",9.525755,1.102454,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,68,26,2,"[57.6, 59.6]","[48.8, 53.9]",10.484751,-2.5668168,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,68,28,2,"[43.9, 49.6]","[39.2, 30.8]",19.378597,-1.815775,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,68,30,2,"[40.0, 27.5]","[50.7, 15.4]",16.1524,-0.8467247,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nicolás Alejandro Tagliafico,Marcos Javier Acuña,68,32,2,"[50.9, 11.1]","[66.8, 5.1]",16.994411,-0.36083677,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,69,19,2,"[17.2, 75.0]","[29.3, 72.0]",12.466354,-0.24303314,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,69,21,2,"[32.6, 72.9]","[73.2, 77.0]",40.806496,0.10064402,Low Pass,,,,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,69,50,2,"[19.3, 67.8]","[27.2, 74.8]",10.555094,0.7250688,Low Pass,Interception,,,,,,,,,,,Regular Play
3869685,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,69,52,2,"[27.2, 74.8]","[19.9, 67.1]",10.610373,-2.329534,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Cristian Gabriel Romero,,69,53,2,"[19.9, 67.1]","[39.0, 66.9]",19.101048,-0.0104708215,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Damián Emiliano Martínez,,70,58,2,"[7.0, 44.1]","[75.1, 7.7]",77.21768,-0.49087146,High Pass,Goal Kick,,,,,,Incomplete,,,,,From Goal Kick
3869685,Argentina,Julián Álvarez,Alexis Mac Allister,71,6,2,"[75.1, 6.6]","[68.1, 13.0]",9.484725,2.4009407,Ground Pass,Recovery,,,,,,,,,,,From Goal Kick
3869685,Argentina,Alexis Mac Allister,Marcos Javier Acuña,71,11,2,"[88.4, 15.6]","[100.1, 7.4]",14.287407,-0.61129934,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Marcos Javier Acuña,Alexis Mac Allister,71,13,2,"[100.4, 7.4]","[112.6, 14.7]",14.217243,0.53921324,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,71,22,2,"[112.6, 7.9]","[99.5, 9.6]",13.209845,3.012543,Ground Pass,,,,,,,,,,,,From Goal Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,71,29,2,"[106.8, 23.9]","[98.2, 31.8]",11.677756,2.3985934,Ground Pass,,,,,,,,True,,43b2d123-6945-4a7c-8292-f7792af341f9,,From Goal Kick
3869685,Argentina,Damián Emiliano Martínez,,74,10,2,"[36.4, 62.6]","[92.0, 63.3]",55.604404,0.012589263,High Pass,Free Kick,,,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,74,23,2,"[17.6, 76.3]","[19.7, 68.0]",8.561542,-1.3229848,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,74,24,2,"[19.7, 68.0]","[33.0, 75.9]",15.469324,0.53598493,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Julián Álvarez,74,29,2,"[45.0, 70.5]","[90.9, 64.8]",46.252567,-0.12355049,Low Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Julián Álvarez,Nahuel Molina Lucero,74,39,2,"[108.9, 74.2]","[95.9, 75.9]",13.1106825,3.0115614,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nahuel Molina Lucero,,74,41,2,"[92.9, 77.0]","[86.7, 55.6]",22.280035,-1.8527951,Low Pass,,,,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Nicolás Alejandro Tagliafico,Lionel Andrés Messi Cuccittini,75,26,2,"[48.4, 0.1]","[71.9, 6.2]",24.278797,0.25396943,High Pass,Throw-in,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Nicolás Alejandro Tagliafico,Julián Álvarez,75,38,2,"[61.4, 0.1]","[56.1, 33.3]",33.62038,1.7290992,High Pass,Throw-in,,,,,,,,,,,From Throw In
3869685,Argentina,Nicolás Hernán Otamendi,,75,44,2,"[59.9, 22.0]","[81.3, 38.2]",26.84027,0.64797205,High Pass,,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,76,1,2,"[27.8, 64.3]","[43.5, 61.8]",15.897799,-0.15790991,Ground Pass,Interception,,,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,76,4,2,"[49.0, 66.5]","[73.0, 73.7]",25.056736,0.2914568,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,76,40,2,"[79.4, 76.5]","[64.6, 73.3]",15.141994,-2.9286542,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Nahuel Molina Lucero,76,44,2,"[85.6, 72.7]","[75.8, 68.0]",10.868763,-2.6944044,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,76,46,2,"[75.8, 68.2]","[86.7, 75.7]",13.231024,0.60267663,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,76,48,2,"[86.7, 76.1]","[95.9, 77.8]",9.355747,0.18272156,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Alexis Mac Allister,76,54,2,"[95.2, 55.4]","[87.3, 55.4]",7.9,3.1415927,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Alexis Mac Allister,Enzo Fernandez,76,56,2,"[87.3, 55.4]","[80.3, 51.3]",8.112336,-2.6117437,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,76,57,2,"[80.0, 51.3]","[87.3, 69.7]",19.795202,1.1931041,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,77,0,2,"[92.9, 64.8]","[108.5, 59.2]",16.57468,-0.34464732,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Marcos Javier Acuña,77,2,2,"[112.1, 59.8]","[117.9, 42.1]",18.626057,-1.2541391,Ground Pass,,,True,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Marcos Javier Acuña,77,16,2,"[49.2, 15.4]","[55.0, 12.6]",6.440497,-0.4497596,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Marcos Javier Acuña,Alexis Mac Allister,77,16,2,"[55.2, 11.7]","[52.0, 26.5]",15.141994,1.7837347,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Alexis Mac Allister,Enzo Fernandez,77,21,2,"[66.6, 28.2]","[55.9, 25.4]",11.060289,-2.8856494,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,77,23,2,"[55.9, 27.5]","[69.1, 67.3]",41.93185,1.2505541,Low Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,77,25,2,"[69.1, 67.3]","[48.0, 66.9]",21.10379,-3.1226375,Low Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nahuel Molina Lucero,Enzo Fernandez,77,29,2,"[48.0, 66.9]","[57.6, 61.1]",11.21606,-0.5434776,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,77,31,2,"[57.6, 61.1]","[66.1, 74.0]",15.448625,0.9881797,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,77,33,2,"[66.1, 74.0]","[58.4, 64.8]",11.997083,-2.267669,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,77,36,2,"[63.4, 66.7]","[58.4, 76.1]",10.647065,2.0596488,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,77,37,2,"[61.4, 76.1]","[70.0, 76.3]",8.602325,0.023251623,Ground Pass,,,,,,,,,,,,From Free Kick
3869685,Argentina,Nahuel Molina Lucero,Enzo Fernandez,78,0,2,"[69.1, 80.0]","[69.6, 66.9]",13.109538,-1.5326469,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3869685,Argentina,Enzo Fernandez,Nahuel Molina Lucero,78,2,2,"[70.8, 66.0]","[70.0, 75.2]",9.234717,1.6575347,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Nahuel Molina Lucero,,78,5,2,"[70.0, 75.2]","[74.9, 75.5]",4.909175,0.061148163,Low Pass,,,,,,,Incomplete,,,,True,From Throw In
3869685,Argentina,Nahuel Molina Lucero,,78,5,2,"[74.9, 75.5]","[80.7, 70.3]",7.7897367,-0.7309067,Ground Pass,Recovery,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Julián Álvarez,Rodrigo Javier De Paul,79,49,2,"[61.0, 40.1]","[44.3, 40.2]",16.7003,3.1356046,Ground Pass,Kick Off,,,,,,,,,,,From Kick Off
3869685,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,79,51,2,"[44.3, 40.2]","[50.1, 66.0]",26.443903,1.3496664,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,79,54,2,"[43.5, 76.3]","[22.7, 56.4]",28.786282,-2.378304,Ground Pass,,,,,,,,,,,True,From Kick Off
3869685,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,79,57,2,"[20.6, 50.9]","[20.6, 30.3]",20.6,-1.5707964,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Nicolás Hernán Otamendi,Damián Emiliano Martínez,79,59,2,"[19.1, 28.6]","[6.0, 37.0]",15.561812,2.5714135,Ground Pass,,,,,,,,,,,True,From Kick Off
3869685,Argentina,Damián Emiliano Martínez,Marcos Javier Acuña,80,0,2,"[6.0, 37.0]","[51.4, 4.9]",55.601887,-0.61544085,High Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Marcos Javier Acuña,Julián Álvarez,80,3,2,"[51.2, 4.9]","[62.5, 0.8]",12.020815,-0.34806028,High Pass,,,,,,,Out,,,,True,From Kick Off
3869685,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,80,36,2,"[20.1, 52.6]","[39.0, 56.4]",19.278227,0.19841285,Low Pass,Recovery,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,82,27,2,"[61.0, 40.1]","[46.5, 43.4]",14.870777,2.917818,Ground Pass,Kick Off,,,,,,,,,,,From Kick Off
3869685,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,82,29,2,"[50.3, 45.5]","[47.3, 59.2]",14.024621,1.7863717,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,82,30,2,"[47.3, 59.2]","[28.7, 59.0]",18.601076,-3.1308403,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Cristian Gabriel Romero,Enzo Fernandez,82,32,2,"[28.7, 59.0]","[43.9, 49.4]",17.977764,-0.5633163,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Enzo Fernandez,Nicolás Alejandro Tagliafico,82,34,2,"[44.7, 48.1]","[40.7, 17.7]",30.66203,-1.7016237,Low Pass,,,,,,,,,,,True,From Kick Off
3869685,Argentina,Nicolás Alejandro Tagliafico,Marcos Javier Acuña,82,37,2,"[40.3, 14.5]","[55.4, 5.1]",17.786793,-0.55681145,Ground Pass,,,,,,,,,,,,From Kick Off
3869685,Argentina,Marcos Javier Acuña,Alexis Mac Allister,82,39,2,"[55.4, 5.1]","[95.2, 9.2]",40.010624,0.102652974,Low Pass,,,,,,,Incomplete,,,,,From Kick Off
3869685,Argentina,Nicolás Alejandro Tagliafico,Julián Álvarez,82,58,2,"[89.5, 0.1]","[112.3, 8.3]",24.229734,0.3452449,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3869685,Argentina,Julián Álvarez,Nicolás Alejandro Tagliafico,83,1,2,"[110.2, 7.2]","[98.2, 5.3]",12.149486,-2.9845629,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Nicolás Alejandro Tagliafico,Julián Álvarez,83,2,2,"[98.2, 5.3]","[99.3, 11.3]",6.1,1.3894765,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Julián Álvarez,Rodrigo Javier De Paul,83,5,2,"[91.6, 14.7]","[89.2, 32.7]",18.159296,1.7033478,High Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Rodrigo Javier De Paul,Julián Álvarez,83,10,2,"[88.6, 29.5]","[94.8, 23.9]",8.354639,-0.73459446,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Julián Álvarez,Nicolás Alejandro Tagliafico,83,12,2,"[96.7, 22.4]","[99.1, 19.0]",4.1617303,-0.95613337,Ground Pass,,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Julián Álvarez,Marcos Javier Acuña,83,14,2,"[107.0, 17.5]","[114.1, 11.7]",9.167879,-0.68496203,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Marcos Javier Acuña,Enzo Fernandez,83,21,2,"[107.8, 14.7]","[90.9, 31.2]",23.61906,2.36817,Ground Pass,,,,,,,,True,,fe277079-395a-4ff3-bb29-e99d93014014,,From Throw In
3869685,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,83,26,2,"[70.6, 48.5]","[80.3, 57.9]",13.507405,0.76969266,High Pass,Recovery,,,,,,,,,,,From Throw In
3869685,Argentina,Nahuel Molina Lucero,,83,27,2,"[80.3, 57.9]","[96.3, 55.4]",16.194136,-0.15499674,High Pass,,,,,,,Incomplete,,,,,From Throw In
3869685,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,83,33,2,"[78.8, 50.0]","[79.0, 58.6]",8.602325,1.5475447,Ground Pass,,,,,,,,,,,,From Throw In
3869685,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,83,45,2,"[45.0, 75.7]","[47.1, 72.0]",4.2544093,-1.0545657,Low Pass,Recovery,,,,,,,,,,,Regular Play
3869685,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,83,47,2,"[48.6, 71.8]","[55.4, 63.1]",11.0421915,-0.9073703,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Enzo Fernandez,Julián Álvarez,83,50,2,"[63.8, 59.2]","[74.7, 53.2]",12.442266,-0.50319535,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Julián Álvarez,Lionel Andrés Messi Cuccittini,83,50,2,"[74.7, 53.2]","[75.3, 63.9]",10.716809,1.5147802,Ground Pass,,,,,,,,,,,,Regular Play
3869685,Argentina,Lionel Andrés Messi Cuccittini,Julián Álvarez,83,53,2,"[75.8, 60.3]","[77.9, 57.1]",3.8275318,-0.99003994,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869685,Argentina,Damián Emiliano Martínez,,84,41,2,"[7.0, 36.1]","[73.8, 25.8]",67.589424,-0.15298678,High Pass,Goal Kick,,,,,,Unknown,,,,,From Goal Kick
3869685,Argentina,Cristian Gabriel Romero,,85,11,2,"[26.6, 63.3]","[56.3, 60.9]",29.796812,-0.08063287,Low Pass,Recovery,,,,,,Incomplete,,,,,From Free Kick
3869685,Argentina,Damián Emiliano Martínez,,87,15,2,"[18.4, 51.7]","[85.2, 69.9]",69.23496,0.2659987,High Pass,Free Kick,,,,,,Unknown,,,,,From Free Kick
