match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_through_ball,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
3857300,Argentina,Cristian Gabriel Romero,Ángel Fabián Di María Hernández,1,24,1,"[46.4, 55.6]","[93.1, 74.7]",50.45493,0.38823533,High Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Ángel Fabián Di María Hernández,Lautaro Javier Martínez,1,31,1,"[106.4, 64.6]","[106.7, 42.9]",21.702074,-1.5569723,Ground Pass,,,True,,,,,,,,,,Regular Play
3857300,Argentina,Cristian Gabriel Romero,,2,31,1,"[39.4, 29.8]","[47.3, 22.4]",10.82451,-0.7527301,Low Pass,Recovery,,,,,,,Incomplete,,,,,From Goal Kick
3857300,Argentina,Rodrigo Javier De Paul,Lautaro Javier Martínez,3,15,1,"[42.8, 45.2]","[55.5, 42.9]",12.906588,-0.1791605,Ground Pass,Recovery,,,,,,,Unknown,,,,,From Free Kick
3857300,Argentina,Leandro Daniel Paredes,Nicolás Hernán Otamendi,3,48,1,"[55.5, 41.8]","[46.7, 20.4]",23.138712,-1.9609332,Ground Pass,Free Kick,,,,,,,,,,,,From Free Kick
3857300,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,3,51,1,"[47.1, 21.0]","[41.5, 51.3]",30.813147,1.7535526,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,3,56,1,"[44.2, 51.3]","[44.6, 18.6]",32.702446,-1.5585645,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,3,58,1,"[44.6, 18.6]","[51.0, 4.6]",15.393505,-1.1420183,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,4,2,1,"[51.0, 4.6]","[40.3, 10.0]",11.985408,2.6742136,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,4,4,1,"[40.3, 13.2]","[39.9, 50.4]",37.202152,1.5815486,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,4,9,1,"[51.2, 55.3]","[46.0, 73.8]",19.216919,1.8448073,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Nahuel Molina Lucero,Nicolás Hernán Otamendi,4,12,1,"[44.4, 70.7]","[32.9, 20.4]",51.59787,-1.7955614,Ground Pass,,,,,True,,,,,,,,From Free Kick
3857300,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,4,15,1,"[32.5, 18.6]","[43.7, 5.3]",17.38764,-0.87090343,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,4,19,1,"[46.2, 5.5]","[38.1, 14.5]",12.108262,2.3036115,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,4,22,1,"[37.0, 17.4]","[43.5, 52.4]",35.598454,1.387174,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,4,24,1,"[40.6, 54.2]","[45.3, 73.8]",20.155643,1.3354443,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,4,27,1,"[45.3, 74.1]","[41.9, 65.5]",9.247703,-1.9472866,Ground Pass,,,,,,,,,,,,,From Free Kick
3857300,Argentina,Rodrigo Javier De Paul,Ángel Fabián Di María Hernández,4,27,1,"[42.4, 65.5]","[74.9, 73.8]",33.543106,0.25004008,High Pass,,,,,,,,Incomplete,,,,,From Free Kick
3857300,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,4,44,1,"[50.7, 80.0]","[32.9, 72.0]",19.515121,-2.719206,Low Pass,Throw-in,,,,,,,,,,,,From Throw In
3857300,Argentina,Cristian Gabriel Romero,Leandro Daniel Paredes,4,48,1,"[32.5, 54.7]","[33.8, 40.2]",14.558159,-1.4813802,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Leandro Daniel Paredes,Rodrigo Javier De Paul,4,54,1,"[41.7, 38.9]","[45.3, 56.5]",17.964409,1.3690339,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Rodrigo Javier De Paul,Leandro Daniel Paredes,4,58,1,"[49.8, 54.4]","[42.4, 32.3]",23.306007,-1.8939037,Ground Pass,,,,,,,,,,,,True,From Throw In
3857300,Argentina,Leandro Daniel Paredes,Alejandro Darío Gómez,5,1,1,"[45.1, 31.7]","[98.1, 10.7]",57.00877,-0.37724906,High Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Lionel Andrés Messi Cuccittini,,5,58,1,"[120.0, 0.1]","[111.6, 33.2]",34.14923,1.8193262,High Pass,Corner,Outswinging,,,,,,Unknown,,,,,From Corner
3857300,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,10,42,1,"[7.0, 71.6]","[13.3, 65.7]",8.631338,-0.752623,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Nahuel Molina Lucero,Ángel Fabián Di María Hernández,10,43,1,"[14.4, 65.7]","[12.6, 63.5]",2.842534,-2.2565258,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Rodrigo Javier De Paul,,10,48,1,"[19.6, 47.7]","[48.5, 13.2]",45.00511,-0.8734976,High Pass,Recovery,,,,,,,Incomplete,,,,,Regular Play
3857300,Argentina,Rodrigo Javier De Paul,,11,21,1,"[52.4, 60.4]","[62.1, 54.8]",11.200446,-0.5235758,High Pass,Recovery,,,,,,,Incomplete,,,,,Regular Play
3857300,Argentina,Damián Emiliano Martínez,Cristian Gabriel Romero,11,45,1,"[6.0, 44.0]","[10.3, 53.2]",10.155294,1.1335742,Ground Pass,Goal Kick,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Cristian Gabriel Romero,Leandro Daniel Paredes,11,49,1,"[14.7, 50.8]","[24.2, 26.9]",25.718864,-1.192456,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Leandro Daniel Paredes,Rodrigo Javier De Paul,11,53,1,"[27.1, 28.4]","[32.6, 43.7]",16.258535,1.2257037,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Rodrigo Javier De Paul,Leandro Daniel Paredes,11,55,1,"[34.2, 43.7]","[32.8, 32.8]",10.98954,-1.6985373,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Leandro Daniel Paredes,Nicolás Hernán Otamendi,11,58,1,"[32.8, 32.2]","[38.2, 17.4]",15.754364,-1.2209407,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Nicolás Hernán Otamendi,Leandro Daniel Paredes,12,1,1,"[38.2, 17.4]","[31.8, 35.3]",19.009735,1.9141741,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Leandro Daniel Paredes,Nicolás Alejandro Tagliafico,12,6,1,"[35.1, 26.9]","[45.7, 4.3]",24.962372,-1.132233,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,12,9,1,"[45.5, 2.8]","[29.8, 7.9]",16.507574,2.8275049,Ground Pass,,,,,,,,,,,,True,From Goal Kick
3857300,Argentina,Nicolás Hernán Otamendi,Leandro Daniel Paredes,12,11,1,"[28.7, 9.4]","[24.7, 33.9]",24.824383,1.7326337,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Leandro Daniel Paredes,Cristian Gabriel Romero,12,17,1,"[37.7, 39.7]","[34.8, 56.3]",16.85141,1.7437497,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,12,21,1,"[45.5, 61.6]","[54.5, 52.8]",12.587296,-0.7741627,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,12,22,1,"[55.2, 53.2]","[63.0, 56.3]",8.39345,0.378294,Low Pass,,,,,,,,Incomplete,,,,,From Goal Kick
3857300,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,12,28,1,"[13.8, 52.8]","[23.6, 21.4]",32.89377,-1.2682742,Low Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Nicolás Hernán Otamendi,Alejandro Darío Gómez,12,32,1,"[26.7, 17.3]","[44.6, 15.4]",18.000555,-0.10574929,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Alejandro Darío Gómez,Leandro Daniel Paredes,12,34,1,"[39.3, 14.5]","[32.6, 22.9]",10.744766,2.244084,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Leandro Daniel Paredes,Cristian Gabriel Romero,12,38,1,"[32.6, 22.9]","[38.8, 56.3]",33.970577,1.3872567,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Cristian Gabriel Romero,Leandro Daniel Paredes,12,43,1,"[46.1, 59.2]","[31.7, 40.2]",23.840302,-2.219331,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Leandro Daniel Paredes,Alejandro Darío Gómez,12,49,1,"[40.6, 38.4]","[57.0, 32.8]",17.329742,-0.3290497,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Alejandro Darío Gómez,Nicolás Alejandro Tagliafico,12,52,1,"[54.6, 33.7]","[50.3, 16.9]",17.341568,-1.8213693,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Nicolás Alejandro Tagliafico,Damián Emiliano Martínez,12,56,1,"[45.2, 12.3]","[19.8, 37.7]",35.921024,2.3561945,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Damián Emiliano Martínez,Cristian Gabriel Romero,13,0,1,"[22.4, 43.2]","[30.8, 54.3]",13.92013,0.9229849,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Cristian Gabriel Romero,Leandro Daniel Paredes,13,4,1,"[38.0, 56.8]","[34.0, 36.2]",20.984756,-1.7625844,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Leandro Daniel Paredes,Alejandro Darío Gómez,13,9,1,"[43.7, 28.9]","[61.9, 22.4]",19.32589,-0.34302393,Ground Pass,,,,,,,,,,,,,From Goal Kick
3857300,Argentina,Alejandro Darío Gómez,Ángel Fabián Di María Hernández,13,11,1,"[61.2, 28.4]","[87.9, 73.8]",52.66925,1.0391685,High Pass,,,,,True,,,,,,,,From Goal Kick
3857300,Argentina,Nahuel Molina Lucero,Ángel Fabián Di María Hernández,13,57,1,"[32.6, 74.2]","[40.1, 80.0]",9.481033,0.658268,High Pass,Interception,,,,,,,Out,,,,,From Throw In
3857300,Argentina,Rodrigo Javier De Paul,Alejandro Darío Gómez,14,14,1,"[17.8, 66.1]","[44.6, 38.8]",38.25611,-0.79464006,High Pass,,,,,,,,Incomplete,,,,,Regular Play
3857300,Argentina,Nicolás Alejandro Tagliafico,Leandro Daniel Paredes,15,15,1,"[5.4, 22.2]","[8.9, 25.8]",5.020956,0.79948175,Low Pass,Interception,,,,,,,,,,,True,Regular Play
3857300,Argentina,Leandro Daniel Paredes,Nicolás Alejandro Tagliafico,15,18,1,"[13.6, 25.3]","[14.7, 3.0]",22.327114,-1.5215089,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Nicolás Alejandro Tagliafico,,15,21,1,"[16.2, 3.0]","[55.2, 20.0]",42.544094,0.41106454,High Pass,,,,,,,,Incomplete,,,,,Regular Play
3857300,Argentina,Damián Emiliano Martínez,Cristian Gabriel Romero,16,19,1,"[6.1, 36.8]","[12.1, 45.3]",10.404326,0.95613337,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,16,26,1,"[21.6, 50.6]","[23.8, 23.3]",27.388502,-1.490384,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,16,33,1,"[34.0, 23.5]","[28.2, 37.9]",15.524175,1.953695,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,16,38,1,"[37.7, 47.9]","[40.6, 73.6]",25.863102,1.4584311,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,16,42,1,"[44.8, 71.6]","[33.3, 56.3]",19.14001,-2.2153423,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Cristian Gabriel Romero,Leandro Daniel Paredes,16,45,1,"[33.7, 55.4]","[45.2, 49.7]",12.835108,-0.4601633,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Leandro Daniel Paredes,Cristian Gabriel Romero,16,46,1,"[46.1, 49.4]","[34.0, 51.7]",12.316655,2.9537508,Ground Pass,,,,,,,,,,,,True,Regular Play
3857300,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,16,54,1,"[32.8, 44.8]","[38.6, 20.4]",25.079872,-1.3374226,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,16,57,1,"[44.6, 17.4]","[45.2, 4.3]",13.113733,-1.5250268,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,17,0,1,"[43.2, 5.8]","[25.1, 16.7]",21.128654,2.5995498,Ground Pass,,,,,,,,,,,,True,Regular Play
3857300,Argentina,Nicolás Hernán Otamendi,,17,5,1,"[28.2, 9.2]","[43.7, 10.0]",15.520632,0.051567145,Ground Pass,,,,,,,,Incomplete,,,,,Regular Play
3857300,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,17,42,1,"[55.6, 21.8]","[56.7, 32.2]",10.458012,1.4654189,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Lionel Andrés Messi Cuccittini,Lautaro Javier Martínez,17,43,1,"[57.8, 32.4]","[81.5, 14.9]",29.460821,-0.6360335,High Pass,,Through Ball,,,,True,,Pass Offside,,,,,Regular Play
3857300,Argentina,Cristian Gabriel Romero,Nicolás Alejandro Tagliafico,18,38,1,"[27.1, 20.9]","[26.7, 12.5]",8.409518,-1.6183795,Ground Pass,,,,,,,,,,,,True,Regular Play
3857300,Argentina,Nicolás Alejandro Tagliafico,Alejandro Darío Gómez,18,43,1,"[34.8, 11.2]","[40.6, 12.0]",5.8549123,0.13706617,High Pass,Recovery,,,,,,,Incomplete,,,,,Regular Play
3857300,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,18,50,1,"[27.3, 0.1]","[11.2, 10.9]",19.38685,2.5507288,Low Pass,Throw-in,,,,,,,,,,,,From Throw In
3857300,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,18,54,1,"[14.2, 19.8]","[20.4, 39.7]",20.843464,1.2687701,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,18,57,1,"[23.3, 43.9]","[27.3, 52.3]",9.303762,1.1263771,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,19,2,1,"[34.0, 56.3]","[27.8, 36.4]",20.843464,-1.8728225,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Nicolás Hernán Otamendi,Leandro Daniel Paredes,19,6,1,"[32.8, 23.3]","[39.1, 10.9]",13.90863,-1.1007179,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Leandro Daniel Paredes,Nicolás Hernán Otamendi,19,9,1,"[40.1, 10.5]","[38.6, 19.4]",9.025519,1.7377665,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,19,11,1,"[39.7, 20.9]","[43.2, 57.8]",37.065617,1.4762284,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,19,14,1,"[45.2, 60.7]","[105.5, 66.3]",60.559475,0.09260337,High Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,19,36,1,"[112.3, 80.0]","[101.5, 73.3]",12.709445,-2.5863295,Low Pass,Throw-in,,,,,,,Incomplete,,,,,From Throw In
3857300,Argentina,Nahuel Molina Lucero,Lautaro Javier Martínez,19,49,1,"[104.8, 80.0]","[113.4, 64.3]",17.901117,-1.0696663,High Pass,Throw-in,,,,,,,,,,,,From Throw In
3857300,Argentina,Lautaro Javier Martínez,Ángel Fabián Di María Hernández,19,51,1,"[113.4, 63.2]","[107.0, 63.6]",6.412488,3.0791738,Low Pass,,,,,,,,,,,,True,From Throw In
3857300,Argentina,Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,19,52,1,"[107.0, 63.6]","[101.4, 54.7]",10.515227,-2.1324198,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Leandro Daniel Paredes,Alejandro Darío Gómez,19,56,1,"[93.1, 49.7]","[99.0, 15.2]",35.00086,-1.4014204,Ground Pass,Recovery,,,,,,,,True,,3cf170da-b2ce-4cac-84e0-b7bc2ffb238f,,From Throw In
3857300,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,20,15,1,"[75.1, 50.6]","[62.1, 44.8]",14.2351675,-2.7219417,Ground Pass,,,,,,,,,,,,True,Regular Play
3857300,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,20,17,1,"[59.6, 45.3]","[51.5, 26.9]",20.10398,-1.9854853,Ground Pass,,,,,,,,,,,,True,Regular Play
3857300,Argentina,Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,20,19,1,"[50.6, 25.8]","[53.7, 11.2]",14.925482,-1.3615748,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Nicolás Alejandro Tagliafico,Alejandro Darío Gómez,20,22,1,"[57.0, 9.8]","[114.9, 14.9]",58.124176,0.08785616,High Pass,,Through Ball,,,,True,,Pass Offside,,,,,Regular Play
3857300,Argentina,Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,21,8,1,"[63.2, 0.1]","[41.7, 11.2]",24.196281,2.6650069,Low Pass,Throw-in,,,,,,,,,,,,From Throw In
3857300,Argentina,Nicolás Hernán Otamendi,Nahuel Molina Lucero,21,12,1,"[44.3, 15.8]","[46.1, 56.8]",41.039494,1.5269221,Ground Pass,,,,,True,,,,,,,,From Throw In
3857300,Argentina,Nahuel Molina Lucero,Ángel Fabián Di María Hernández,21,15,1,"[50.6, 62.9]","[63.6, 73.6]",16.837162,0.6886547,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Ángel Fabián Di María Hernández,Nahuel Molina Lucero,21,17,1,"[63.0, 73.8]","[51.0, 74.2]",12.006665,3.1082716,Ground Pass,,,,,,,,,,,,True,From Throw In
3857300,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,21,19,1,"[51.2, 74.2]","[55.7, 63.8]",11.331814,-1.1624283,Ground Pass,,,,,,,,,,,,True,From Throw In
3857300,Argentina,Rodrigo Javier De Paul,Ángel Fabián Di María Hernández,21,21,1,"[56.5, 68.7]","[67.1, 71.8]",11.044003,0.28451848,High Pass,,,,,,,,Incomplete,,,,True,From Throw In
3857300,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,21,25,1,"[51.7, 65.0]","[33.3, 56.7]",20.18539,-2.7178352,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Cristian Gabriel Romero,Leandro Daniel Paredes,21,27,1,"[34.0, 54.1]","[38.2, 48.6]",6.92026,-0.91862494,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Leandro Daniel Paredes,Nicolás Hernán Otamendi,21,34,1,"[44.8, 39.1]","[45.2, 15.2]",23.903347,-1.5540615,Ground Pass,,,,,,,,,,,,True,From Throw In
3857300,Argentina,Nicolás Hernán Otamendi,Alejandro Darío Gómez,21,36,1,"[45.2, 15.2]","[51.0, 3.4]",13.148384,-1.1139513,Ground Pass,,,,,,,,,,,,,From Throw In
3857300,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,21,40,1,"[50.3, 13.4]","[85.1, 37.9]",42.559254,0.61342084,High Pass,,Through Ball,,,,True,,Pass Offside,,,,True,From Throw In
3857300,Argentina,Alejandro Darío Gómez,Leandro Daniel Paredes,23,3,1,"[27.8, 19.4]","[32.8, 26.4]",8.602325,0.95054686,Ground Pass,,,,,,,,,,,,True,Regular Play
3857300,Argentina,Leandro Daniel Paredes,Rodrigo Javier De Paul,23,3,1,"[32.8, 26.4]","[33.7, 23.3]",3.2280025,-1.2882414,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,23,4,1,"[34.6, 23.3]","[43.2, 38.4]",17.377283,1.0530778,Ground Pass,,,,,,,,,,,,True,Regular Play
3857300,Argentina,Lionel Andrés Messi Cuccittini,Nahuel Molina Lucero,23,6,1,"[39.3, 42.2]","[45.5, 65.8]",24.40082,1.3138897,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Nahuel Molina Lucero,Ángel Fabián Di María Hernández,23,9,1,"[62.5, 70.7]","[75.1, 61.8]",15.426276,-0.6149745,Ground Pass,,,,,,,,Pass Offside,,,,,Regular Play
3857300,Argentina,Damián Emiliano Martínez,Nahuel Molina Lucero,24,0,1,"[15.6, 37.3]","[25.3, 54.8]",20.0085,1.0646687,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,24,3,1,"[25.8, 55.4]","[30.2, 46.8]",9.660228,-1.0978898,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,24,5,1,"[29.1, 49.2]","[21.6, 47.4]",7.712976,-2.9060476,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,24,8,1,"[22.2, 48.3]","[27.6, 56.1]",9.486833,0.9652517,Ground Pass,,,,,,,,,,,,,Regular Play
3857300,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,24,10,1,"[27.6, 56.1]","[26.2, 49.7]",6.551336,-1.786154,Ground Pass,,,,,,,,,,,,,Regular Play
