match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_switch,pass_through_ball,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
3869151,Argentina,Nahuel Molina Lucero,Julián Álvarez,12,38,1,"[56.6, 74.6]","[78.5, 59.9]",26.376125,-0.59115714,Low Pass,,Through Ball,,,True,,Pass Offside,,,,,From Throw In
3869151,Argentina,Enzo Fernandez,Marcos Javier Acuña,13,19,1,"[59.3, 23.2]","[46.8, 22.9]",12.503599,-3.1175973,Ground Pass,,,,,,,,,,,True,Regular Play
3869151,Argentina,Marcos Javier Acuña,Cristian Gabriel Romero,13,21,1,"[40.1, 23.4]","[33.3, 35.3]",13.705838,2.0899425,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Cristian Gabriel Romero,Enzo Fernandez,13,26,1,"[38.2, 41.0]","[39.6, 49.2]",8.318654,1.4016951,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,13,30,1,"[42.6, 47.3]","[38.5, 24.3]",23.362577,-1.7472042,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,13,31,1,"[38.2, 23.2]","[45.0, 5.1]",19.335201,-1.2114203,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,13,35,1,"[46.8, 3.4]","[33.3, 14.2]",17.288435,2.4668517,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,13,37,1,"[29.8, 15.3]","[29.8, 30.5]",15.2,1.5707964,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,13,43,1,"[33.6, 29.7]","[32.5, 12.7]",17.035551,-1.6354121,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,13,46,1,"[44.2, 17.3]","[55.2, 14.3]",11.401754,-0.26625204,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Alexis Mac Allister,Rodrigo Javier De Paul,13,47,1,"[55.8, 17.3]","[56.3, 18.8]",1.5811388,1.2490457,Low Pass,,,,,,,Incomplete,,,,True,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,13,51,1,"[40.7, 27.0]","[39.8, 34.2]",7.256032,1.6951513,Ground Pass,Recovery,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Cristian Gabriel Romero,13,53,1,"[40.4, 41.0]","[49.4, 53.5]",15.402922,0.9467733,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Cristian Gabriel Romero,Lionel Andrés Messi Cuccittini,13,55,1,"[51.0, 54.6]","[64.5, 53.5]",13.544741,-0.08130187,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,13,57,1,"[56.3, 50.8]","[48.8, 44.5]",9.794897,-2.4429328,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,13,59,1,"[46.9, 37.6]","[51.7, 25.1]",13.389921,-1.2041587,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,14,2,1,"[51.8, 21.8]","[64.1, 20.2]",12.403628,-0.12935495,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,14,9,1,"[45.6, 5.6]","[42.6, 4.0]",3.4,-2.6516354,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,14,46,1,"[41.2, 6.4]","[39.3, 16.2]",9.982485,1.762298,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick
3869151,Argentina,Enzo Fernandez,Cristian Gabriel Romero,14,48,1,"[39.6, 19.1]","[44.8, 56.4]",37.66072,1.4322789,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,14,52,1,"[43.4, 52.7]","[39.3, 22.9]",30.080725,-1.7075218,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,14,56,1,"[34.1, 20.2]","[31.8, 48.4]",28.293638,1.6521765,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,15,0,1,"[31.4, 54.9]","[34.7, 71.5]",16.924833,1.3745595,Ground Pass,,,,,,,,,,,True,From Free Kick
3869151,Argentina,Nahuel Molina Lucero,Enzo Fernandez,15,2,1,"[34.7, 71.5]","[42.6, 61.6]",12.665702,-0.89728844,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,15,5,1,"[57.4, 49.2]","[57.4, 33.4]",15.8,-1.5707964,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,15,8,1,"[74.4, 45.1]","[87.2, 75.3]",32.80061,1.1699077,Ground Pass,,,,,,,,,,,True,From Free Kick
3869151,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,15,14,1,"[85.2, 62.9]","[76.9, 53.5]",12.539936,-2.2941275,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Enzo Fernandez,Alejandro Darío Gómez,15,16,1,"[78.2, 47.0]","[92.8, 4.0]",45.41101,-1.2434748,Low Pass,,,,True,,,,,,,,From Free Kick
3869151,Argentina,Alejandro Darío Gómez,Rodrigo Javier De Paul,15,24,1,"[80.1, 17.2]","[79.6, 49.2]",32.003906,1.58642,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,15,27,1,"[81.0, 55.6]","[92.3, 73.4]",21.08388,1.0051584,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,15,30,1,"[93.1, 72.7]","[97.4, 72.2]",4.3289723,-0.115759216,Ground Pass,,,,,,,Incomplete,,,,,From Free Kick
3869151,Argentina,Nahuel Molina Lucero,Enzo Fernandez,15,32,1,"[93.6, 66.2]","[79.6, 60.7]",15.041609,-2.7672591,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,15,36,1,"[79.1, 62.6]","[93.9, 72.7]",17.917868,0.5988381,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,15,40,1,"[91.7, 68.4]","[79.9, 61.0]",13.928389,-2.5814712,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Enzo Fernandez,Alejandro Darío Gómez,15,42,1,"[79.3, 50.3]","[80.1, 18.8]",31.510157,-1.5454049,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Alejandro Darío Gómez,Marcos Javier Acuña,15,45,1,"[80.1, 13.5]","[89.0, 2.3]",14.3055935,-0.8993305,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,15,49,1,"[81.5, 6.1]","[67.5, 15.0]",16.589455,2.5753257,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,15,52,1,"[66.0, 17.6]","[69.1, 53.0]",35.535477,1.4834485,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,15,57,1,"[71.4, 53.8]","[56.6, 30.5]",27.603079,-2.136692,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,16,2,1,"[64.2, 31.3]","[63.1, 36.4]",5.217279,1.7832284,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,16,5,1,"[64.1, 40.3]","[69.1, 50.8]",11.6297035,1.1263771,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,16,6,1,"[68.3, 52.7]","[56.9, 54.6]",11.557249,2.976444,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Cristian Gabriel Romero,Enzo Fernandez,16,8,1,"[56.9, 54.5]","[63.1, 44.3]",11.936499,-1.0246297,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Enzo Fernandez,Julián Álvarez,16,11,1,"[69.1, 46.2]","[79.3, 53.0]",12.258874,0.5880026,Ground Pass,,,,,,,,,,,True,From Free Kick
3869151,Argentina,Julián Álvarez,Nahuel Molina Lucero,16,14,1,"[81.8, 63.2]","[86.0, 73.7]",11.308846,1.19029,Ground Pass,,,,,,,,,,,True,From Free Kick
3869151,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,16,15,1,"[87.2, 73.0]","[70.2, 60.5]",21.100948,-2.50757,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,16,17,1,"[69.1, 59.5]","[69.4, 50.5]",9.004998,-1.5374753,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,16,18,1,"[69.4, 51.9]","[70.6, 58.3]",6.511528,1.3854483,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,16,20,1,"[72.1, 55.7]","[75.2, 44.8]",11.332254,-1.2937088,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,16,21,1,"[75.2, 45.4]","[67.9, 43.4]",7.569016,-2.8741817,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,16,23,1,"[73.1, 34.9]","[92.0, 2.9]",37.164635,-1.0372987,Low Pass,,,,,,,,True,,9fd07a9a-2de2-4ba5-b400-6a2264835ba2,,From Free Kick
3869151,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,17,4,1,"[82.1, 51.1]","[107.4, 26.4]",35.357883,-0.77339876,High Pass,,Through Ball,,,True,,,,,,,Regular Play
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,17,5,1,"[106.0, 25.3]","[106.3, 3.7]",21.602083,-1.5569084,Low Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,17,9,1,"[105.6, 2.6]","[104.8, 10.0]",7.4431176,1.6784862,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,17,12,1,"[96.9, 15.7]","[80.7, 32.3]",23.194826,2.3439999,Low Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,17,15,1,"[81.2, 34.2]","[109.3, 32.4]",28.157593,-0.06396954,High Pass,,Through Ball,,,True,,Incomplete,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,17,28,1,"[61.2, 17.2]","[46.1, 20.2]",15.395129,2.945471,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,17,30,1,"[45.3, 22.9]","[43.4, 39.6]",16.807735,1.6840817,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,17,37,1,"[56.6, 36.4]","[50.9, 27.3]",10.737783,-2.1303828,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,17,40,1,"[50.9, 24.0]","[56.3, 8.3]",16.60271,-1.2395222,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,17,42,1,"[56.6, 8.1]","[40.7, 18.0]",18.73019,2.584691,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,17,48,1,"[40.1, 19.2]","[34.7, 45.6]",26.946613,1.7725587,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,17,52,1,"[30.2, 41.8]","[7.5, 34.2]",23.938463,-2.818521,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Damián Emiliano Martínez,Nahuel Molina Lucero,17,57,1,"[8.5, 33.5]","[28.0, 74.9]",45.76254,1.1306049,Low Pass,,,,True,,,,,,,True,Regular Play
3869151,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,18,35,1,"[6.0, 44.0]","[4.2, 39.4]",4.9396358,-1.943784,Ground Pass,Goal Kick,,,,,,,,,,,From Goal Kick
3869151,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,18,38,1,"[2.5, 33.5]","[3.4, 20.7]",12.831601,-1.5005994,Ground Pass,,,,,,,,,,,True,From Goal Kick
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,18,39,1,"[3.9, 18.8]","[21.2, 2.3]",23.906902,-0.76173395,Low Pass,,,,,,,,,,,,From Goal Kick
3869151,Argentina,Marcos Javier Acuña,Alexis Mac Allister,18,42,1,"[34.7, 3.7]","[29.5, 14.3]",11.806778,2.0268683,Ground Pass,,,,,,,,,,,,From Goal Kick
3869151,Argentina,Alexis Mac Allister,Nicolás Hernán Otamendi,18,44,1,"[31.8, 13.2]","[24.5, 8.1]",8.905055,-2.5317867,Ground Pass,,,,,,,,,,,,From Goal Kick
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,18,45,1,"[24.7, 7.0]","[54.1, 8.1]",29.42057,0.037397522,High Pass,,,,,,,,,,,True,From Goal Kick
3869151,Argentina,Alejandro Darío Gómez,Alexis Mac Allister,18,55,1,"[42.3, 16.9]","[42.8, 11.9]",5.0249376,-1.4711276,Ground Pass,,,,,,,,,,,True,Regular Play
3869151,Argentina,Alexis Mac Allister,Julián Álvarez,18,56,1,"[43.4, 12.4]","[42.6, 19.1]",6.747592,1.6896367,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Julián Álvarez,Enzo Fernandez,18,57,1,"[41.8, 19.1]","[37.9, 16.1]",4.920366,-2.485897,Ground Pass,,,,,,,,,,,True,Regular Play
3869151,Argentina,Enzo Fernandez,Nahuel Molina Lucero,18,58,1,"[39.3, 19.1]","[32.9, 40.2]",22.049263,1.865294,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,19,1,1,"[35.8, 47.0]","[54.7, 71.5]",30.94285,0.9137214,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,19,7,1,"[62.6, 56.1]","[55.0, 40.7]",17.173235,-2.0292356,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,19,9,1,"[55.8, 43.4]","[61.5, 52.2]",10.484751,0.99602044,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,19,12,1,"[62.6, 53.0]","[58.0, 46.2]",8.20975,-2.1655555,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,19,13,1,"[57.4, 43.7]","[62.3, 30.8]",13.799275,-1.2077848,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,19,15,1,"[63.7, 27.0]","[76.9, 24.3]",13.473307,-0.20176235,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,19,17,1,"[76.3, 24.8]","[72.1, 23.4]",4.427189,-2.819842,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Lionel Andrés Messi Cuccittini,Marcos Javier Acuña,19,21,1,"[84.2, 10.0]","[93.3, 3.0]",11.480854,-0.6556956,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Marcos Javier Acuña,Rodrigo Javier De Paul,19,23,1,"[87.9, 5.6]","[86.1, 17.6]",12.134249,1.7196863,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,19,25,1,"[85.2, 15.3]","[112.8, 11.6]",27.846903,-0.13326344,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869151,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,19,44,1,"[68.3, 68.9]","[63.1, 59.9]",10.394229,-2.0947156,High Pass,,,,,,,,,,,True,Regular Play
3869151,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,19,46,1,"[63.1, 60.2]","[41.8, 60.2]",21.3,3.1415927,High Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,19,50,1,"[30.2, 47.0]","[30.2, 27.3]",19.7,-1.5707964,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,19,54,1,"[32.5, 25.3]","[39.8, 14.2]",13.28533,-0.9890567,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Marcos Javier Acuña,Enzo Fernandez,19,57,1,"[42.6, 14.6]","[45.0, 38.0]",23.522755,1.4685897,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Cristian Gabriel Romero,20,5,1,"[56.0, 40.7]","[51.7, 57.2]",17.0511,1.825732,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,20,9,1,"[50.2, 56.9]","[22.3, 46.2]",29.881432,-2.77538,Ground Pass,,,,,,,,,,,True,Regular Play
3869151,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,20,13,1,"[23.4, 45.6]","[29.5, 18.0]",28.266058,-1.3532785,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,20,18,1,"[40.4, 24.5]","[39.8, 35.7]",11.21606,1.6243166,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,20,20,1,"[41.5, 41.8]","[46.8, 50.5]",10.187247,1.0236429,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,20,22,1,"[45.8, 48.1]","[39.3, 19.6]",29.231833,-1.7950311,Ground Pass,,,,,,,,,,,True,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Alejandro Darío Gómez,20,25,1,"[46.1, 18.0]","[69.1, 3.4]",27.242613,-0.5656031,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Alejandro Darío Gómez,Alexis Mac Allister,20,28,1,"[72.8, 1.5]","[87.9, 3.4]",15.219067,0.12516999,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Alexis Mac Allister,Rodrigo Javier De Paul,20,32,1,"[87.1, 2.6]","[76.3, 3.7]",10.855874,3.0400908,Ground Pass,,,,,,,Incomplete,,,,True,Regular Play
3869151,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,23,57,1,"[6.0, 44.0]","[5.0, 20.7]",23.32145,-1.6136885,Ground Pass,Goal Kick,,,,,,,,,,,From Goal Kick
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,24,0,1,"[8.5, 19.1]","[16.8, 2.3]",18.738462,-1.1119219,Ground Pass,,,,,,,,,,,,From Goal Kick
3869151,Argentina,Marcos Javier Acuña,Alexis Mac Allister,24,3,1,"[16.3, 1.5]","[50.9, 3.4]",34.65213,0.054858197,High Pass,,,,,,,,,,,,From Goal Kick
3869151,Argentina,Nicolás Hernán Otamendi,,24,12,1,"[21.5, 18.4]","[48.3, 0.1]",32.451965,-0.5991133,High Pass,,,,,,,Out,,,,,From Goal Kick
3869151,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,26,51,1,"[7.5, 57.5]","[5.0, 60.2]",3.679674,2.317752,Ground Pass,Recovery,,,,,,,,,,True,Regular Play
3869151,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,26,51,1,"[4.7, 60.5]","[20.1, 74.9]",21.083643,0.7518537,Ground Pass,,,,,,,,,,,True,Regular Play
3869151,Argentina,Rodrigo Javier De Paul,Alejandro Darío Gómez,26,54,1,"[20.7, 75.7]","[21.7, 73.7]",2.236068,-1.1071488,Low Pass,,,,,,,Incomplete,,,,,Regular Play
3869151,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,27,14,1,"[29.1, 80.0]","[31.8, 62.9]",17.311846,-1.4141945,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3869151,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,27,16,1,"[28.3, 69.2]","[25.8, 75.3]",6.59242,1.9597532,Low Pass,,,,,,,,,,,True,From Throw In
3869151,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,27,17,1,"[25.3, 76.7]","[9.6, 72.2]",16.332176,-2.862452,Low Pass,,,,,,,,,,,,From Throw In
3869151,Argentina,Cristian Gabriel Romero,,27,18,1,"[9.6, 72.7]","[16.3, 79.9]",9.835141,0.8213539,High Pass,,,,,,,Out,,,,,From Throw In
3869151,Argentina,Marcos Javier Acuña,Alejandro Darío Gómez,28,46,1,"[15.6, 11.6]","[52.5, 71.6]",70.4387,1.0194204,High Pass,Free Kick,,,True,,,,,,,,From Free Kick
3869151,Argentina,Alejandro Darío Gómez,Nahuel Molina Lucero,28,49,1,"[49.9, 73.7]","[41.5, 73.8]",8.400596,3.1296885,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,28,50,1,"[41.5, 76.4]","[52.5, 56.4]",22.825424,-1.0679531,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,28,52,1,"[49.8, 53.0]","[40.4, 55.3]",9.677293,2.9016266,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,28,57,1,"[43.7, 43.7]","[40.7, 21.5]",22.401785,-1.7051178,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,29,2,1,"[56.3, 14.3]","[74.0, 3.0]",20.999523,-0.56819016,Ground Pass,,,,,,,,,,,,From Free Kick
3869151,Argentina,Marcos Javier Acuña,Alexis Mac Allister,29,4,1,"[75.8, 2.3]","[92.0, 19.2]",23.410467,0.80654305,Low Pass,,,,,,,Incomplete,,,,,From Free Kick
3869151,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,29,25,1,"[57.4, 13.5]","[66.4, 34.9]",23.215511,1.1726918,Low Pass,Recovery,,,,,,,,,,,Regular Play
3869151,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,29,27,1,"[66.4, 34.9]","[74.0, 44.8]",12.480785,0.91607773,Low Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,29,31,1,"[85.3, 39.4]","[86.4, 33.5]",6.0016665,-1.3864719,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869151,Argentina,Cristian Gabriel Romero,Marcos Javier Acuña,29,37,1,"[62.0, 49.2]","[61.0, 47.8]",1.7204651,-2.1910458,Low Pass,Recovery,,,,,,,,,,True,Regular Play
3869151,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,29,42,1,"[65.0, 21.5]","[52.5, 22.9]",12.5781555,3.0300574,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,29,46,1,"[55.2, 31.6]","[53.9, 38.4]",6.9231496,1.7596935,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Enzo Fernandez,Cristian Gabriel Romero,29,49,1,"[57.4, 42.6]","[58.5, 56.9]",14.342245,1.4940244,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Cristian Gabriel Romero,Alejandro Darío Gómez,29,55,1,"[69.1, 63.2]","[94.2, 68.9]",25.739075,0.22330439,High Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,30,2,1,"[90.1, 60.2]","[88.2, 45.9]",14.425672,-1.7028898,Ground Pass,,,,,,,,,,,,Regular Play
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,30,4,1,"[96.1, 45.1]","[95.5, 43.4]",1.8027756,-1.9100889,Ground Pass,,,,,,,Incomplete,,,,,Regular Play
3869151,Argentina,Nahuel Molina Lucero,Enzo Fernandez,30,12,1,"[93.3, 80.0]","[70.1, 61.3]",29.798155,-2.463183,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,30,16,1,"[69.1, 51.9]","[67.5, 16.9]",35.036552,-1.6164788,Ground Pass,,,,,,,,,,,,From Throw In
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,30,19,1,"[73.9, 13.5]","[88.3, 4.0]",17.251377,-0.5831795,Ground Pass,,,,,,,,,,,,From Throw In
3869151,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,30,23,1,"[90.1, 4.8]","[75.2, 6.4]",14.98566,3.03462,Ground Pass,,,,,,,,,,,True,From Throw In
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,30,25,1,"[74.7, 6.7]","[67.1, 24.8]",19.630842,1.9683304,Ground Pass,,,,,,,,,,,,From Throw In
3869151,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,30,27,1,"[66.0, 31.3]","[66.7, 53.0]",21.711287,1.5385494,Ground Pass,,,,,,,,,,,,From Throw In
3869151,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,30,30,1,"[69.0, 57.6]","[82.3, 46.5]",17.323395,-0.69547737,Ground Pass,,,,,,,,,,,,From Throw In
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,30,32,1,"[86.1, 41.8]","[86.7, 43.2]",1.5231546,1.1659045,Ground Pass,,,,,,,Incomplete,,,,True,From Throw In
3869151,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,32,3,1,"[9.6, 80.0]","[21.7, 71.1]",15.020653,-0.6341805,Low Pass,Throw-in,,,,,,,,,,,From Throw In
3869151,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,32,6,1,"[17.9, 67.3]","[14.5, 46.7]",20.878696,-1.7343702,Ground Pass,,,,,,,,,,,,From Throw In
