match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_cross,pass_cut_back,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern
8649,France,Paul Pogba,Lucas Hernández Pi,25,16,1,"[70.0, 77.0]","[82.0, 14.0]",64.132675,-1.3825748,High Pass,,,,True,,,,,,,From Throw In
8649,France,Lucas Hernández Pi,Samuel Yves Umtiti,25,27,1,"[66.0, 3.0]","[53.0, 6.0]",13.341664,2.9147937,Ground Pass,,,,,,,,,,True,From Throw In
8649,France,Samuel Yves Umtiti,N''Golo Kanté,25,34,1,"[53.0, 9.0]","[59.0, 12.0]",6.708204,0.4636476,Ground Pass,,,,,,,,,,,From Throw In
8649,France,N''Golo Kanté,Corentin Tolisso,25,39,1,"[85.0, 19.0]","[82.0, 33.0]",14.3178215,1.7818897,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Corentin Tolisso,Antoine Griezmann,25,40,1,"[85.0, 34.0]","[87.0, 47.0]",13.152946,1.418147,Ground Pass,,,,,,,,,,True,From Throw In
8649,France,Antoine Griezmann,Kylian Mbappé Lottin,25,44,1,"[98.0, 58.0]","[106.0, 65.0]",10.630146,0.71883,Ground Pass,,,,,,,,,,True,From Throw In
8649,France,Antoine Griezmann,Kylian Mbappé Lottin,26,10,1,"[120.0, 79.0]","[116.0, 63.0]",16.492422,-1.815775,Ground Pass,Corner,,,,,,,,,,From Corner
8649,France,Kylian Mbappé Lottin,Antoine Griezmann,26,12,1,"[116.0, 64.0]","[107.0, 77.0]",15.811388,2.176341,Ground Pass,,,,,,,,,,True,From Corner
8649,France,Antoine Griezmann,Paul Pogba,26,14,1,"[105.0, 74.0]","[109.0, 49.0]",25.317978,-1.4121411,Low Pass,,True,,,,Incomplete,,,,,From Corner
8649,France,N''Golo Kanté,Lucas Hernández Pi,26,21,1,"[69.0, 41.0]","[85.0, 16.0]",29.681644,-1.0014831,Ground Pass,,,,,,,,,,,From Corner
8649,France,Lucas Hernández Pi,Corentin Tolisso,26,25,1,"[93.0, 8.0]","[109.0, 5.0]",16.27882,-0.18534794,Ground Pass,,,,,,,,,,,From Corner
8649,France,Corentin Tolisso,Olivier Giroud,26,28,1,"[103.0, 8.0]","[114.0, 39.0]",32.89377,1.2298174,High Pass,,True,,,,Incomplete,,,,,From Corner
8649,France,Paul Pogba,Corentin Tolisso,26,33,1,"[88.0, 21.0]","[91.0, 17.0]",5.0,-0.9272952,High Pass,Recovery,,,,,Incomplete,,,,True,From Corner
8649,France,N''Golo Kanté,Lucas Hernández Pi,26,39,1,"[65.0, 12.0]","[67.0, 2.0]",10.198039,-1.3734008,Ground Pass,,,,,,Out,,,,,From Corner
8649,France,Antoine Griezmann,Kylian Mbappé Lottin,27,17,1,"[70.0, 31.0]","[73.0, 46.0]",15.297058,1.3734008,Low Pass,Recovery,,,,,Incomplete,,,,True,From Throw In
8649,France,Paul Pogba,,27,20,1,"[66.0, 41.0]","[105.0, 42.0]",39.012817,0.025635408,High Pass,,,,,,Incomplete,,,,,From Throw In
8649,France,Olivier Giroud,Antoine Griezmann,27,50,1,"[59.0, 27.0]","[70.0, 32.0]",12.083046,0.4266275,Low Pass,Recovery,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,Benjamin Pavard,27,56,1,"[66.0, 27.0]","[64.0, 54.0]",27.073973,1.6447353,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Benjamin Pavard,Paul Pogba,27,59,1,"[68.0, 56.0]","[85.0, 71.0]",22.671568,0.72297937,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Paul Pogba,Olivier Giroud,28,2,1,"[91.0, 70.0]","[117.0, 40.0]",39.698868,-0.8567056,High Pass,,True,,,,Incomplete,,,,,Regular Play
8649,France,Raphaël Varane,,28,10,1,"[43.0, 64.0]","[84.0, 79.0]",43.65776,0.35072795,High Pass,Recovery,,,,,Out,,,,,Regular Play
8649,France,Kylian Mbappé Lottin,Raphaël Varane,28,50,1,"[23.0, 66.0]","[17.0, 56.0]",11.661903,-2.1112158,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Raphaël Varane,Corentin Tolisso,28,52,1,"[20.0, 56.0]","[39.0, 21.0]",39.824615,-1.0734537,High Pass,,,,,,,,,,,Regular Play
8649,France,Corentin Tolisso,N''Golo Kanté,29,1,1,"[52.0, 24.0]","[48.0, 41.0]",17.464249,1.801887,Ground Pass,,,,,,,,,,,Regular Play
8649,France,N''Golo Kanté,Paul Pogba,29,3,1,"[51.0, 41.0]","[60.0, 55.0]",16.643316,0.99945885,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Paul Pogba,Antoine Griezmann,29,6,1,"[63.0, 54.0]","[69.0, 54.0]",6.0,0.0,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,Benjamin Pavard,29,8,1,"[64.0, 61.0]","[67.0, 68.0]",7.615773,1.1659045,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Benjamin Pavard,Antoine Griezmann,29,9,1,"[70.0, 70.0]","[67.0, 72.0]",3.6055512,2.55359,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,Kylian Mbappé Lottin,29,10,1,"[71.0, 73.0]","[79.0, 77.0]",8.944272,0.4636476,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Kylian Mbappé Lottin,Paul Pogba,29,14,1,"[88.0, 70.0]","[78.0, 63.0]",12.206555,-2.5308666,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Paul Pogba,Antoine Griezmann,29,17,1,"[78.0, 65.0]","[87.0, 78.0]",15.811388,0.9652517,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,Paul Pogba,29,20,1,"[88.0, 75.0]","[75.0, 66.0]",15.811388,-2.536048,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Paul Pogba,N''Golo Kanté,29,23,1,"[75.0, 60.0]","[69.0, 51.0]",10.816654,-2.158799,Ground Pass,,,,,,,,,,,Regular Play
8649,France,N''Golo Kanté,Paul Pogba,29,25,1,"[68.0, 52.0]","[69.0, 60.0]",8.062258,1.4464413,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Paul Pogba,Antoine Griezmann,29,27,1,"[71.0, 65.0]","[89.0, 62.0]",18.248287,-0.16514868,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,N''Golo Kanté,29,31,1,"[84.0, 55.0]","[74.0, 49.0]",11.661903,-2.6011732,Ground Pass,,,,,,,,,,,Regular Play
8649,France,N''Golo Kanté,Benjamin Pavard,29,34,1,"[79.0, 53.0]","[96.0, 76.0]",28.600698,0.9342881,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Benjamin Pavard,Kylian Mbappé Lottin,29,37,1,"[98.0, 75.0]","[107.0, 50.0]",26.57066,-1.2252407,Low Pass,,True,,,,,,,,,Regular Play
8649,France,Hugo Lloris,Corentin Tolisso,30,42,1,"[7.0, 37.0]","[64.0, 16.0]",60.74537,-0.3529904,High Pass,Goal Kick,,,,,Incomplete,,,,,From Goal Kick
8649,France,Corentin Tolisso,Antoine Griezmann,30,46,1,"[56.0, 25.0]","[73.0, 38.0]",21.400934,0.65284663,High Pass,Recovery,,,,,,,,,,From Goal Kick
8649,France,Antoine Griezmann,Kylian Mbappé Lottin,30,50,1,"[70.0, 46.0]","[73.0, 50.0]",5.0,0.9272952,Ground Pass,,,,,,,,,,,From Goal Kick
8649,France,N''Golo Kanté,,31,5,1,"[63.0, 32.0]","[68.0, 37.0]",7.071068,0.7853982,Low Pass,Recovery,,,,,Unknown,,,,,Regular Play
8649,France,Hugo Lloris,Olivier Giroud,31,56,1,"[15.0, 29.0]","[67.0, 27.0]",52.03845,-0.03844259,High Pass,,,,,,,,,,True,Regular Play
8649,France,Olivier Giroud,Antoine Griezmann,31,59,1,"[66.0, 28.0]","[83.0, 28.0]",17.0,0.0,Low Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,Corentin Tolisso,32,0,1,"[82.0, 28.0]","[78.0, 14.0]",14.56022,-1.849096,Low Pass,,,,,,,,,,,Regular Play
8649,France,Corentin Tolisso,Lucas Hernández Pi,32,4,1,"[66.0, 2.0]","[60.0, 6.0]",7.2111025,2.55359,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Hugo Lloris,Olivier Giroud,33,46,1,"[7.0, 43.0]","[70.0, 67.0]",67.41662,0.36397895,High Pass,Goal Kick,,,,,Incomplete,,,,,From Goal Kick
8649,France,Raphaël Varane,Olivier Giroud,33,52,1,"[39.0, 63.0]","[64.0, 68.0]",25.495098,0.19739556,High Pass,Recovery,,,,,,,,,,From Goal Kick
8649,France,Olivier Giroud,Benjamin Pavard,33,55,1,"[61.0, 77.0]","[53.0, 74.0]",8.5440035,-2.782822,Ground Pass,,,,,,,,,,,From Goal Kick
8649,France,Benjamin Pavard,Paul Pogba,33,55,1,"[53.0, 75.0]","[60.0, 67.0]",10.630146,-0.8519663,Ground Pass,,,,,,,,,,,From Goal Kick
8649,France,Paul Pogba,Kylian Mbappé Lottin,33,58,1,"[64.0, 65.0]","[119.0, 64.0]",55.00909,-0.018179815,Low Pass,,,,,,,,,,,From Goal Kick
8649,France,Kylian Mbappé Lottin,,34,2,1,"[120.0, 63.0]","[103.0, 21.0]",45.310043,-1.9554011,Ground Pass,,,,True,,Incomplete,,,,,From Goal Kick
8649,France,Raphaël Varane,,34,15,1,"[10.0, 6.0]","[13.0, 5.0]",3.1622777,-0.32175055,Ground Pass,,,,,,Incomplete,,,,,From Goal Kick
8649,France,Lucas Hernández Pi,Antoine Griezmann,34,36,1,"[12.0, 1.0]","[33.0, 3.0]",21.095022,0.094951704,High Pass,Throw-in,,,,,Incomplete,,,,,From Throw In
8649,France,Lucas Hernández Pi,Paul Pogba,34,42,1,"[14.0, 7.0]","[39.0, 25.0]",30.805843,0.6240231,High Pass,Recovery,,,,,Incomplete,,,,,Regular Play
8649,France,Hugo Lloris,Olivier Giroud,35,6,1,"[19.0, 39.0]","[77.0, 50.0]",59.03389,0.18742912,High Pass,,,,,,Incomplete,,,,,From Keeper
8649,France,Corentin Tolisso,N''Golo Kanté,35,15,1,"[53.0, 40.0]","[47.0, 41.0]",6.0827627,2.976444,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,N''Golo Kanté,Raphaël Varane,35,17,1,"[47.0, 43.0]","[39.0, 51.0]",11.313708,2.3561945,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Raphaël Varane,Benjamin Pavard,35,19,1,"[36.0, 58.0]","[55.0, 76.0]",26.172504,0.75837773,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Benjamin Pavard,Olivier Giroud,35,24,1,"[64.0, 76.0]","[110.0, 42.0]",57.201397,-0.6365082,High Pass,,,,,,Incomplete,,,,,Regular Play
8649,France,Lucas Hernández Pi,Antoine Griezmann,35,42,1,"[50.0, 21.0]","[47.0, 29.0]",8.5440035,1.929567,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,Benjamin Pavard,35,44,1,"[44.0, 36.0]","[43.0, 58.0]",22.022715,1.6162196,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Benjamin Pavard,Kylian Mbappé Lottin,35,48,1,"[53.0, 57.0]","[61.0, 65.0]",11.313708,0.7853982,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Kylian Mbappé Lottin,Paul Pogba,35,50,1,"[60.0, 65.0]","[57.0, 56.0]",9.486833,-1.8925469,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Paul Pogba,Benjamin Pavard,35,51,1,"[57.0, 54.0]","[52.0, 64.0]",11.18034,2.0344439,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Benjamin Pavard,Raphaël Varane,35,52,1,"[52.0, 63.0]","[44.0, 48.0]",17.0,-2.0607536,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Raphaël Varane,N''Golo Kanté,35,54,1,"[45.0, 49.0]","[52.0, 43.0]",9.219544,-0.7086263,Ground Pass,,,,,,,,,,,Regular Play
8649,France,N''Golo Kanté,Lucas Hernández Pi,35,56,1,"[55.0, 37.0]","[68.0, 4.0]",35.468296,-1.1955255,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Lucas Hernández Pi,Corentin Tolisso,36,1,1,"[76.0, 5.0]","[72.0, 12.0]",8.062258,2.0899425,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Corentin Tolisso,N''Golo Kanté,36,3,1,"[71.0, 10.0]","[73.0, 25.0]",15.132746,1.4382448,Ground Pass,,,,,,,,,,,Regular Play
8649,France,N''Golo Kanté,Samuel Yves Umtiti,36,4,1,"[74.0, 27.0]","[59.0, 25.0]",15.132746,-3.009041,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Samuel Yves Umtiti,Corentin Tolisso,36,6,1,"[58.0, 25.0]","[73.0, 22.0]",15.297058,-0.19739556,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Corentin Tolisso,Antoine Griezmann,36,8,1,"[73.0, 25.0]","[83.0, 35.0]",14.142136,0.7853982,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,Lucas Hernández Pi,36,10,1,"[82.0, 29.0]","[94.0, 4.0]",27.730848,-1.1232764,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Lucas Hernández Pi,Antoine Griezmann,36,15,1,"[98.0, 10.0]","[97.0, 30.0]",20.024984,1.6207547,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,Olivier Giroud,36,16,1,"[99.0, 31.0]","[101.0, 37.0]",6.3245554,1.2490457,Ground Pass,,,,,,Incomplete,,,,,Regular Play
8649,France,Lucas Hernández Pi,Raphaël Varane,36,36,1,"[23.0, 1.0]","[19.0, 10.0]",9.848858,1.9890207,Low Pass,Throw-in,,,,,,,,,,From Throw In
8649,France,Raphaël Varane,Hugo Lloris,36,38,1,"[20.0, 13.0]","[8.0, 35.0]",25.059929,2.070143,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Hugo Lloris,Benjamin Pavard,36,41,1,"[11.0, 32.0]","[32.0, 62.0]",36.619667,0.9600704,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Benjamin Pavard,Paul Pogba,36,49,1,"[56.0, 65.0]","[52.0, 57.0]",8.944272,-2.0344439,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Paul Pogba,N''Golo Kanté,36,51,1,"[54.0, 56.0]","[54.0, 47.0]",9.0,-1.5707964,Ground Pass,,,,,,,,,,,From Throw In
8649,France,N''Golo Kanté,Samuel Yves Umtiti,36,54,1,"[56.0, 42.0]","[49.0, 25.0]",18.384777,-1.9614034,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Samuel Yves Umtiti,Raphaël Varane,36,56,1,"[48.0, 23.0]","[47.0, 44.0]",21.023796,1.6183795,Ground Pass,,,,,,,,,,True,From Throw In
8649,France,Raphaël Varane,Paul Pogba,36,58,1,"[48.0, 46.0]","[57.0, 54.0]",12.0415945,0.7266424,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Paul Pogba,Benjamin Pavard,37,2,1,"[63.0, 55.0]","[68.0, 74.0]",19.646883,1.3134726,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Benjamin Pavard,N''Golo Kanté,37,8,1,"[82.0, 60.0]","[79.0, 40.0]",20.22375,-1.7196863,Ground Pass,,,,,,,,,,,From Throw In
8649,France,N''Golo Kanté,Lucas Hernández Pi,37,10,1,"[82.0, 32.0]","[99.0, 11.0]",27.018513,-0.8902751,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Lucas Hernández Pi,Corentin Tolisso,37,13,1,"[107.0, 12.0]","[102.0, 22.0]",11.18034,2.0344439,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Corentin Tolisso,Paul Pogba,37,17,1,"[98.0, 11.0]","[89.0, 28.0]",19.235384,2.0576956,Ground Pass,,,,,,,,,,True,From Throw In
8649,France,Paul Pogba,Antoine Griezmann,37,19,1,"[90.0, 28.0]","[95.0, 30.0]",5.3851647,0.38050637,Ground Pass,,,,,,,,,,True,From Throw In
8649,France,Antoine Griezmann,Paul Pogba,37,20,1,"[95.0, 30.0]","[89.0, 33.0]",6.708204,2.6779451,Ground Pass,,,,,,,,,,True,From Throw In
8649,France,Paul Pogba,Antoine Griezmann,37,20,1,"[90.0, 34.0]","[95.0, 31.0]",5.8309517,-0.5404195,Ground Pass,,,,,,,,,,True,From Throw In
8649,France,Antoine Griezmann,Paul Pogba,37,21,1,"[96.0, 32.0]","[92.0, 39.0]",8.062258,2.0899425,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Paul Pogba,Kylian Mbappé Lottin,37,23,1,"[93.0, 42.0]","[101.0, 59.0]",18.788294,1.1309538,Ground Pass,,,,,,,,,,True,From Throw In
8649,France,Kylian Mbappé Lottin,Olivier Giroud,37,25,1,"[104.0, 63.0]","[106.0, 59.0]",4.472136,-1.1071488,High Pass,,,,,,Incomplete,,,,,From Throw In
8649,France,Raphaël Varane,Paul Pogba,37,30,1,"[70.0, 59.0]","[85.0, 59.0]",15.0,0.0,Ground Pass,Recovery,,,,,,,,,True,From Throw In
8649,France,Paul Pogba,Benjamin Pavard,37,33,1,"[90.0, 64.0]","[102.0, 69.0]",13.0,0.39479113,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Benjamin Pavard,Kylian Mbappé Lottin,37,34,1,"[101.0, 69.0]","[98.0, 66.0]",4.2426405,-2.3561945,Ground Pass,,,,,,,,,,,From Throw In
8649,France,Raphaël Varane,Antoine Griezmann,37,43,1,"[73.0, 77.0]","[83.0, 73.0]",10.770329,-0.38050637,Low Pass,Recovery,,,,,Incomplete,,,,,Regular Play
8649,France,Antoine Griezmann,Raphaël Varane,39,28,1,"[95.0, 61.0]","[108.0, 41.0]",23.853722,-0.9944211,High Pass,Free Kick,,,,,,,True,4b415b8d-70a9-445d-b892-0f172173ff94,,From Free Kick
8649,France,Hugo Lloris,Benjamin Pavard,41,49,1,"[13.0, 38.0]","[38.0, 67.0]",38.28838,0.8593372,High Pass,,,,,,,,,,,From Keeper
8649,France,Benjamin Pavard,Antoine Griezmann,41,54,1,"[51.0, 69.0]","[65.0, 71.0]",14.142136,0.14189705,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,Benjamin Pavard,41,57,1,"[56.0, 78.0]","[45.0, 78.0]",11.0,3.1415927,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Benjamin Pavard,N''Golo Kanté,42,2,1,"[40.0, 67.0]","[42.0, 42.0]",25.079872,-1.4909663,Ground Pass,,,,,,,,,,,Regular Play
8649,France,N''Golo Kanté,Lucas Hernández Pi,42,4,1,"[50.0, 30.0]","[62.0, 7.0]",25.942244,-1.0899091,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Lucas Hernández Pi,Corentin Tolisso,42,8,1,"[65.0, 4.0]","[66.0, 13.0]",9.055386,1.4601392,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Corentin Tolisso,N''Golo Kanté,42,11,1,"[60.0, 5.0]","[56.0, 17.0]",12.649111,1.8925469,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,N''Golo Kanté,Corentin Tolisso,42,13,1,"[55.0, 15.0]","[65.0, 16.0]",10.049875,0.09966865,Low Pass,,,,,,,,,,True,Regular Play
8649,France,Corentin Tolisso,Olivier Giroud,42,16,1,"[67.0, 20.0]","[75.0, 21.0]",8.062258,0.124354996,Ground Pass,,,,,,Incomplete,,,,,Regular Play
8649,France,Paul Pogba,Olivier Giroud,43,49,1,"[77.0, 39.0]","[86.0, 33.0]",10.816654,-0.5880026,High Pass,,,,,,Incomplete,,,,True,Regular Play
8649,France,Lucas Hernández Pi,Antoine Griezmann,44,15,1,"[61.0, 1.0]","[70.0, 2.0]",9.055386,0.11065722,Low Pass,Throw-in,,,,,,,,,,From Throw In
8649,France,Antoine Griezmann,Lucas Hernández Pi,44,15,1,"[69.0, 2.0]","[63.0, 5.0]",6.708204,2.6779451,Ground Pass,,,,,,Incomplete,,,,True,From Throw In
8649,France,Lucas Hernández Pi,Olivier Giroud,44,37,1,"[64.0, 2.0]","[84.0, 6.0]",20.396078,0.19739556,Low Pass,Throw-in,,,,,,,,,,From Throw In
8649,France,Olivier Giroud,,45,59,1,"[20.0, 48.0]","[75.0, 21.0]",61.269894,-0.45634848,High Pass,Recovery,,,,,Incomplete,,,,,From Free Kick
8649,France,Benjamin Pavard,Antoine Griezmann,46,10,1,"[27.0, 59.0]","[47.0, 54.0]",20.615528,-0.24497867,High Pass,Recovery,,,,,Incomplete,,,,,From Free Kick
8649,France,Benjamin Pavard,Paul Pogba,46,32,1,"[16.0, 79.0]","[24.0, 78.0]",8.062258,-0.124354996,Low Pass,Throw-in,,,,,,,,,,From Throw In
8649,France,Benjamin Pavard,Olivier Giroud,46,50,1,"[30.0, 79.0]","[56.0, 75.0]",26.305893,-0.15264933,High Pass,Throw-in,,,,,Incomplete,,,,,From Throw In
8649,France,Antoine Griezmann,Raphaël Varane,45,0,2,"[60.0, 40.0]","[31.0, 53.0]",31.780497,2.7201734,Ground Pass,Kick Off,,,,,,,,,,From Kick Off
8649,France,Raphaël Varane,Kylian Mbappé Lottin,45,4,2,"[36.0, 56.0]","[53.0, 78.0]",27.802877,0.9129077,Ground Pass,,,,,,,,,,,From Kick Off
8649,France,Antoine Griezmann,Paul Pogba,45,13,2,"[47.0, 52.0]","[41.0, 60.0]",10.0,2.2142975,Ground Pass,,,,,,,,,,True,From Kick Off
8649,France,Paul Pogba,Olivier Giroud,45,15,2,"[47.0, 65.0]","[64.0, 63.0]",17.117243,-0.11710875,Ground Pass,,,,,,,,,,,From Kick Off
8649,France,Olivier Giroud,Antoine Griezmann,45,16,2,"[67.0, 63.0]","[68.0, 53.0]",10.049875,-1.4711276,Ground Pass,,,,,,,,,,True,From Kick Off
8649,France,Benjamin Pavard,Paul Pogba,45,32,2,"[44.0, 53.0]","[50.0, 43.0]",11.661903,-1.0303768,Low Pass,Recovery,,,,,,,,,,From Kick Off
8649,France,Paul Pogba,Antoine Griezmann,45,36,2,"[57.0, 50.0]","[82.0, 40.0]",26.925823,-0.38050637,Low Pass,,,,,,,,,,,From Kick Off
8649,France,Antoine Griezmann,Kylian Mbappé Lottin,45,37,2,"[83.0, 40.0]","[90.0, 44.0]",8.062258,0.5191461,Low Pass,,,,,,Incomplete,,,,,From Kick Off
8649,France,Lucas Hernández Pi,N''Golo Kanté,45,48,2,"[43.0, 4.0]","[43.0, 9.0]",5.0,1.5707964,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,N''Golo Kanté,Corentin Tolisso,45,51,2,"[42.0, 12.0]","[56.0, 3.0]",16.643316,-0.57133746,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Corentin Tolisso,Paul Pogba,45,53,2,"[57.0, 13.0]","[52.0, 31.0]",18.681541,1.8417432,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Paul Pogba,Benjamin Pavard,45,55,2,"[55.0, 33.0]","[60.0, 55.0]",22.561028,1.3473197,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Benjamin Pavard,Kylian Mbappé Lottin,46,1,2,"[71.0, 65.0]","[78.0, 76.0]",13.038404,1.0040671,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Kylian Mbappé Lottin,Benjamin Pavard,46,7,2,"[89.0, 62.0]","[93.0, 77.0]",15.524175,1.3101939,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Antoine Griezmann,,46,45,2,"[89.0, 74.0]","[116.0, 43.0]",41.109608,-0.85425466,High Pass,Free Kick,True,,,,Incomplete,,,,,From Free Kick
8649,France,Corentin Tolisso,Olivier Giroud,47,26,2,"[44.0, 5.0]","[58.0, 13.0]",16.124516,0.5191461,High Pass,Recovery,,,,,Incomplete,,,,,From Goal Kick
8649,France,Lucas Hernández Pi,,47,30,2,"[33.0, 2.0]","[56.0, 16.0]",26.925823,0.5467888,High Pass,Recovery,,,,,Incomplete,,,,,From Goal Kick
8649,France,Raphaël Varane,Olivier Giroud,47,36,2,"[34.0, 28.0]","[66.0, 22.0]",32.55764,-0.18534794,High Pass,Recovery,,,,,Incomplete,,,,,From Goal Kick
8649,France,Paul Pogba,Antoine Griezmann,47,45,2,"[35.0, 33.0]","[54.0, 40.0]",20.248457,0.3529904,High Pass,Recovery,,,,,Incomplete,,,,,From Goal Kick
8649,France,Lucas Hernández Pi,Antoine Griezmann,47,51,2,"[32.0, 22.0]","[46.0, 33.0]",17.804493,0.66596925,High Pass,Recovery,,,,,Incomplete,,,,,From Goal Kick
8649,France,Raphaël Varane,Benjamin Pavard,47,55,2,"[29.0, 39.0]","[30.0, 57.0]",18.027756,1.5152978,High Pass,Recovery,,,,,,,,,,From Goal Kick
8649,France,Benjamin Pavard,,47,57,2,"[31.0, 61.0]","[80.0, 55.0]",49.365982,-0.12184244,High Pass,,,,,,Incomplete,,,,True,From Goal Kick
8649,France,N''Golo Kanté,Corentin Tolisso,48,9,2,"[44.0, 34.0]","[54.0, 25.0]",13.453624,-0.7328151,High Pass,Recovery,,,,,,,,,,Regular Play
8649,France,Corentin Tolisso,Paul Pogba,48,13,2,"[55.0, 31.0]","[57.0, 46.0]",15.132746,1.4382448,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Paul Pogba,Benjamin Pavard,48,15,2,"[58.0, 45.0]","[55.0, 62.0]",17.262676,1.7454685,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Benjamin Pavard,Paul Pogba,48,18,2,"[56.0, 64.0]","[58.0, 54.0]",10.198039,-1.3734008,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Paul Pogba,Benjamin Pavard,48,20,2,"[58.0, 55.0]","[59.0, 69.0]",14.035668,1.4994888,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Benjamin Pavard,Paul Pogba,48,22,2,"[62.0, 70.0]","[54.0, 63.0]",10.630146,-2.4227626,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Paul Pogba,Benjamin Pavard,48,25,2,"[52.0, 66.0]","[44.0, 78.0]",14.422205,2.158799,Ground Pass,,,,,,,,,,True,Regular Play
8649,France,Benjamin Pavard,Hugo Lloris,48,26,2,"[43.0, 78.0]","[16.0, 51.0]",38.183765,-2.3561945,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Hugo Lloris,Antoine Griezmann,48,29,2,"[13.0, 54.0]","[67.0, 46.0]",54.589375,-0.14707835,High Pass,,,,,,Incomplete,,,,True,Regular Play
8649,France,Corentin Tolisso,Antoine Griezmann,48,38,2,"[53.0, 34.0]","[58.0, 42.0]",9.433981,1.012197,Ground Pass,,,,,,,,,,,Regular Play
8649,France,Raphaël Varane,N''Golo Kanté,49,1,2,"[48.0, 41.0]","[62.0, 39.0]",14.142136,-0.14189705,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
8649,France,N''Golo Kanté,Benjamin Pavard,49,3,2,"[54.0, 41.0]","[55.0, 70.0]",29.017237,1.5363272,Ground Pass,,,,,,,,,,True,From Free Kick
8649,France,Benjamin Pavard,Paul Pogba,49,6,2,"[54.0, 70.0]","[76.0, 62.0]",23.409399,-0.348771,Ground Pass,,,,,,Incomplete,,,,True,From Free Kick
8649,France,Kylian Mbappé Lottin,Benjamin Pavard,49,17,2,"[104.0, 80.0]","[90.0, 77.0]",14.3178215,-2.9304993,Low Pass,Throw-in,,,,,,,,,,From Throw In
8649,France,Benjamin Pavard,Kylian Mbappé Lottin,49,20,2,"[90.0, 77.0]","[95.0, 79.0]",5.3851647,0.38050637,Ground Pass,,,,,,,,,,,From Throw In
