match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_cut_back,pass_switch,pass_through_ball,pass_outcome,pass_shot_assist,pass_assisted_shot_id,under_pressure,play_pattern
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,53,16,2,"[23.3, 33.8]","[35.2, 36.1]",12.120231,0.19092315,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Unai Simón Mendibil,53,21,2,"[47.7, 43.1]","[20.2, 41.1]",27.572632,-3.068993,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Unai Simón Mendibil,Aymeric Laporte,53,23,2,"[19.8, 41.0]","[37.0, 31.4]",19.697716,-0.5090709,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Aymeric Laporte,Fabián Ruiz Peña,53,26,2,"[37.0, 31.4]","[50.3, 30.2]",13.354026,-0.08998192,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,53,28,2,"[56.9, 27.7]","[72.5, 8.6]",24.661102,-0.88592273,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,53,31,2,"[79.5, 6.0]","[91.4, 3.1]",12.248265,-0.23903814,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,53,39,2,"[73.0, 15.2]","[78.7, 21.1]",8.203658,0.8026378,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Daniel Carvajal Ramos,53,41,2,"[78.9, 26.3]","[77.6, 70.4]",44.119156,1.6002662,Low Pass,,,,,True,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,53,44,2,"[85.0, 70.6]","[95.5, 76.4]",11.995416,0.50466937,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Lamine Yamal Nasraoui Ebana,Daniel Carvajal Ramos,53,47,2,"[100.1, 71.4]","[106.8, 60.3]",12.965339,-1.0277313,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,53,48,2,"[107.0, 60.3]","[104.9, 57.1]",3.8275318,-2.1515527,Ground Pass,,,,,,,Incomplete,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Rodrigo Hernández Cascante,53,50,2,"[108.4, 60.5]","[94.7, 59.5]",13.736448,-3.0687292,Low Pass,Recovery,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,53,52,2,"[94.7, 59.5]","[92.8, 20.1]",39.445786,-1.6189823,High Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,53,56,2,"[95.7, 19.3]","[104.9, 12.1]",11.682466,-0.66404617,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Nicholas Williams Arthuer,Álvaro Borja Morata Martín,54,2,2,"[113.8, 13.7]","[113.8, 27.3]",13.6,1.5707964,Low Pass,,,,,,,,True,e226fa8e-d0b9-4def-9328-23271cdef4e0,,Regular Play
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,55,17,2,"[48.1, 20.3]","[52.9, 27.5]",8.653323,0.98279375,Ground Pass,Recovery,,,,,,,,,True,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,55,18,2,"[52.9, 27.5]","[40.9, 33.3]",13.328166,2.6913671,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Unai Simón Mendibil,55,20,2,"[35.0, 35.6]","[15.8, 44.1]",20.997381,2.724819,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Unai Simón Mendibil,Pedro González López,55,23,2,"[16.7, 48.5]","[75.4, 64.8]",60.921097,0.27085897,High Pass,,,,,,,Incomplete,,,True,Regular Play
3930172,Spain,Lamine Yamal Nasraoui Ebana,Pedro González López,55,35,2,"[98.2, 63.4]","[98.2, 51.3]",12.1,-1.5707964,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Fabián Ruiz Peña,56,1,2,"[65.8, 4.7]","[60.7, 11.7]",8.660831,2.2004416,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,56,3,2,"[60.7, 11.7]","[64.1, 26.3]",14.990664,1.3419975,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,56,4,2,"[64.1, 26.3]","[60.6, 17.4]",9.563472,-1.9454775,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Pedro González López,56,9,2,"[62.5, 27.9]","[80.5, 23.8]",18.46104,-0.2239568,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Pedro González López,Nicholas Williams Arthuer,56,10,2,"[81.1, 23.8]","[95.3, 5.4]",23.242203,-0.9135267,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Nicholas Williams Arthuer,Fabián Ruiz Peña,56,16,2,"[99.2, 5.1]","[84.5, 10.1]",15.527073,2.8137321,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,56,18,2,"[85.1, 10.3]","[83.0, 17.4]",7.4040527,1.8583722,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,56,19,2,"[83.4, 17.2]","[80.5, 10.7]",7.1175838,-1.9904472,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,56,25,2,"[67.2, 32.0]","[56.9, 22.4]",14.080128,-2.3913558,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,56,28,2,"[56.9, 22.4]","[65.8, 12.9]",13.01768,-0.8179953,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Pedro González López,56,29,2,"[65.8, 13.1]","[77.1, 19.1]",12.794139,0.48811826,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Marc Cucurella Saseta,Aymeric Laporte,56,53,2,"[61.5, 0.1]","[37.4, 3.5]",24.338652,3.0014389,Low Pass,Throw-in,,,,,,,,,,From Throw In
3930172,Spain,Aymeric Laporte,Robin Aime Robert Le Normand,56,56,2,"[37.4, 5.3]","[21.9, 53.8]",50.9166,1.8801252,Low Pass,,,,,True,,,,,,From Throw In
3930172,Spain,Robin Aime Robert Le Normand,Unai Simón Mendibil,57,0,2,"[19.4, 55.4]","[10.3, 31.8]",25.293674,-1.9388217,Ground Pass,,,,,,,,,,,From Throw In
3930172,Spain,Unai Simón Mendibil,Aymeric Laporte,57,3,2,"[11.6, 30.1]","[15.2, 16.9]",13.682105,-1.3045443,Ground Pass,,,,,,,,,,True,From Throw In
3930172,Spain,Aymeric Laporte,Marc Cucurella Saseta,57,5,2,"[15.2, 16.2]","[28.8, 2.5]",19.304144,-0.7890611,Ground Pass,,,,,,,,,,,From Throw In
3930172,Spain,Marc Cucurella Saseta,Fabián Ruiz Peña,57,6,2,"[28.8, 2.5]","[40.5, 8.2]",13.014607,0.45333868,Ground Pass,,,,,,,,,,,From Throw In
3930172,Spain,Fabián Ruiz Peña,Pedro González López,57,12,2,"[73.3, 8.0]","[74.1, 40.5]",32.509846,1.546186,Ground Pass,,,,,,,,,,True,From Throw In
3930172,Spain,Pedro González López,Álvaro Borja Morata Martín,57,14,2,"[77.7, 41.3]","[88.6, 35.1]",12.539936,-0.51716787,Ground Pass,,,,,,,,True,d9fa87b1-5f2f-4e99-a87a-c60eaf7d7811,,From Throw In
3930172,Spain,Nicholas Williams Arthuer,Robin Aime Robert Le Normand,57,55,2,"[120.0, 0.1]","[113.0, 44.1]",44.553337,1.7285651,High Pass,Corner,Inswinging,,,True,,,True,f54e8296-e33e-43e0-9f29-a68d565744b8,,From Corner
3930172,Spain,Daniel Carvajal Ramos,Marc Cucurella Saseta,58,1,2,"[98.2, 33.0]","[74.7, 45.6]",26.66477,2.6494293,High Pass,Recovery,,,,,,,,,,From Corner
3930172,Spain,Marc Cucurella Saseta,Unai Simón Mendibil,58,4,2,"[70.7, 45.3]","[37.6, 40.2]",33.490597,-2.9887164,Ground Pass,,,,,,,,,,,From Corner
3930172,Spain,Unai Simón Mendibil,Fabián Ruiz Peña,58,8,2,"[36.2, 40.2]","[48.3, 21.5]",22.273302,-0.9964915,Ground Pass,,,,,,,,,,True,From Corner
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,58,26,2,"[48.9, 11.9]","[42.5, 10.3]",6.596969,-2.896614,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,58,30,2,"[42.5, 10.3]","[34.0, 27.7]",19.365175,2.0252063,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Pedro González López,58,34,2,"[35.0, 28.1]","[57.5, 48.2]",30.170515,0.7291196,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Pedro González López,Robin Aime Robert Le Normand,58,36,2,"[57.5, 48.2]","[40.9, 75.7]",32.1218,2.1138854,Low Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,58,42,2,"[42.0, 75.1]","[34.5, 67.8]",10.466136,-2.369707,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Aymeric Laporte,58,44,2,"[34.5, 67.8]","[36.8, 31.2]",36.672195,-1.5080373,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Unai Simón Mendibil,58,47,2,"[36.8, 31.2]","[19.4, 39.6]",19.321491,2.691833,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Unai Simón Mendibil,Robin Aime Robert Le Normand,58,50,2,"[19.4, 39.6]","[27.8, 67.1]",28.754305,1.2743429,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Unai Simón Mendibil,58,54,2,"[23.3, 66.7]","[9.7, 45.4]",25.271526,-2.139043,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Unai Simón Mendibil,Lamine Yamal Nasraoui Ebana,58,57,2,"[12.6, 42.7]","[56.7, 57.4]",46.48548,0.32175055,High Pass,,,,,,,Incomplete,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Pedro González López,59,3,2,"[42.3, 65.4]","[59.4, 35.9]",34.0978,-1.0454662,High Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Pedro González López,Fabián Ruiz Peña,59,5,2,"[57.8, 36.2]","[49.8, 45.9]",12.573384,2.260443,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,59,6,2,"[50.0, 46.4]","[46.7, 48.0]",3.6674242,2.6901395,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,59,13,2,"[56.3, 40.2]","[56.5, 48.4]",8.202438,1.5464109,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,59,16,2,"[59.0, 48.4]","[43.6, 30.2]",23.84114,-2.2730532,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Aymeric Laporte,Robin Aime Robert Le Normand,59,20,2,"[46.3, 29.3]","[43.1, 56.0]",26.891077,1.6900775,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,59,23,2,"[36.0, 61.2]","[43.1, 49.7]",13.515177,-1.0176872,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,59,24,2,"[43.1, 49.7]","[50.8, 54.0]",8.819297,0.5093011,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,59,28,2,"[55.9, 63.4]","[70.4, 78.4]",20.862646,0.8023457,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Lamine Yamal Nasraoui Ebana,Fabián Ruiz Peña,59,37,2,"[97.1, 65.4]","[92.6, 55.6]",10.783784,-2.001261,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,59,38,2,"[92.6, 55.6]","[96.5, 62.8]",8.188406,1.0743736,Ground Pass,,,,,,,,True,759aacd8-678d-437b-a2a1-2ca38d9dff68,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,60,11,2,"[76.0, 71.2]","[89.8, 73.5]",13.990354,0.16514868,Ground Pass,Recovery,,,,,,,,,,Regular Play
3930172,Spain,Pedro González López,Álvaro Borja Morata Martín,60,53,2,"[102.1, 73.2]","[102.3, 53.8]",19.401031,-1.5604874,Ground Pass,,,,,,,Incomplete,,,,From Free Kick
3930172,Spain,Pedro González López,Lamine Yamal Nasraoui Ebana,61,18,2,"[35.8, 45.1]","[56.9, 68.9]",31.806446,0.84545946,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Lamine Yamal Nasraoui Ebana,Pedro González López,61,22,2,"[64.1, 76.3]","[40.9, 76.9]",23.207758,3.1157362,Low Pass,,,,,,,,,,,Regular Play
3930172,Spain,Pedro González López,Daniel Carvajal Ramos,61,26,2,"[41.1, 76.9]","[29.0, 73.2]",12.653063,-2.844837,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Robin Aime Robert Le Normand,61,29,2,"[29.0, 73.2]","[27.8, 60.0]",13.254434,-1.6614562,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,61,31,2,"[28.8, 52.6]","[37.1, 54.0]",8.417244,0.1671018,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,61,34,2,"[41.1, 52.5]","[51.8, 6.8]",46.935913,-1.3408036,High Pass,,,,,True,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,61,38,2,"[57.1, 3.3]","[64.9, 2.8]",7.816009,-0.06401498,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Nicholas Williams Arthuer,Marc Cucurella Saseta,61,39,2,"[64.9, 2.8]","[42.8, 7.8]",22.658552,2.919094,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Robin Aime Robert Le Normand,61,43,2,"[41.4, 12.6]","[36.8, 53.4]",41.058495,1.6830673,Ground Pass,,,,,True,,,,,,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,61,49,2,"[38.2, 53.6]","[35.6, 19.3]",34.3984,-1.6464534,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Aymeric Laporte,Unai Simón Mendibil,61,53,2,"[36.0, 20.9]","[24.3, 41.6]",23.777721,2.0852478,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Unai Simón Mendibil,Robin Aime Robert Le Normand,61,56,2,"[24.9, 41.3]","[28.2, 59.7]",18.693583,1.3933352,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Unai Simón Mendibil,61,59,2,"[28.2, 59.7]","[13.6, 41.3]",23.48872,-2.2415478,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Unai Simón Mendibil,Nicholas Williams Arthuer,62,2,2,"[14.6, 39.8]","[66.1, 0.8]",64.6007,-0.648145,High Pass,,,,,,,Out,,,True,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Álvaro Borja Morata Martín,63,33,2,"[62.1, 53.8]","[78.5, 34.4]",25.403149,-0.8690017,Ground Pass,Free Kick,,,,,,,,,,From Free Kick
3930172,Spain,Álvaro Borja Morata Martín,Aymeric Laporte,63,34,2,"[78.3, 34.4]","[49.5, 26.7]",29.811575,-2.880342,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Unai Simón Mendibil,63,37,2,"[47.5, 28.1]","[26.2, 39.0]",23.926971,2.6685996,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Unai Simón Mendibil,Rodrigo Hernández Cascante,63,39,2,"[26.2, 39.0]","[40.9, 38.2]",14.721752,-0.05436814,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Aymeric Laporte,63,42,2,"[41.9, 36.2]","[41.4, 13.2]",23.005434,-1.592532,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Aymeric Laporte,Nicholas Williams Arthuer,63,45,2,"[51.8, 9.2]","[67.8, 15.4]",17.159254,0.36968428,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Fabián Ruiz Peña,63,51,2,"[27.4, 35.1]","[34.5, 20.9]",15.876082,-1.1071488,High Pass,Recovery,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,63,56,2,"[23.5, 13.5]","[16.1, 23.2]",12.20041,2.222494,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,63,57,2,"[16.1, 23.2]","[24.7, 26.7]",9.284934,0.38650632,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Pedro González López,63,59,2,"[28.2, 24.7]","[43.1, 24.4]",14.90302,-0.020131508,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Pedro González López,Aymeric Laporte,64,2,2,"[41.7, 23.6]","[20.2, 25.0]",21.545532,3.0765681,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Aymeric Laporte,Robin Aime Robert Le Normand,64,4,2,"[20.6, 25.0]","[21.8, 53.2]",28.225521,1.5282688,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,64,7,2,"[23.1, 53.2]","[34.6, 48.4]",12.461541,-0.3954084,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,64,10,2,"[35.4, 47.6]","[37.6, 15.8]",31.876009,-1.501724,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Aymeric Laporte,64,12,2,"[37.6, 15.8]","[28.6, 23.0]",11.525623,2.4668517,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,64,14,2,"[28.6, 23.0]","[36.2, 35.3]",14.458562,1.017329,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Pedro González López,64,17,2,"[36.2, 35.3]","[58.3, 52.0]",27.70018,0.6471112,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Pedro González López,Daniel Carvajal Ramos,64,18,2,"[58.3, 52.0]","[49.8, 76.4]",25.83815,1.9060099,Low Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Pedro González López,64,21,2,"[52.4, 75.7]","[56.7, 66.0]",10.610373,-1.1535289,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Pedro González López,Robin Aime Robert Le Normand,64,24,2,"[56.5, 66.3]","[34.6, 65.4]",21.918486,-3.10052,Ground Pass,,,,,,,,,,True,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,64,27,2,"[33.1, 65.7]","[34.0, 23.8]",41.909664,-1.5493199,Ground Pass,,,,,True,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Fabián Ruiz Peña,64,31,2,"[34.0, 23.8]","[42.6, 11.7]",14.844865,-0.9528961,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Álvaro Borja Morata Martín,64,34,2,"[51.4, 19.1]","[71.9, 25.0]",21.332136,0.28023142,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Álvaro Borja Morata Martín,Fabián Ruiz Peña,64,40,2,"[97.8, 31.2]","[100.1, 42.9]",11.923925,1.3766903,Low Pass,,,,,,,Incomplete,,,True,From Free Kick
3930172,Spain,Marc Cucurella Saseta,Daniel Carvajal Ramos,64,44,2,"[85.1, 37.3]","[84.4, 46.2]",8.927485,1.6492864,Ground Pass,Recovery,,,,,,,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Rodrigo Hernández Cascante,64,45,2,"[84.4, 46.2]","[74.4, 35.5]",14.645477,-2.322391,Low Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,64,46,2,"[75.0, 35.3]","[77.1, 32.7]",3.342155,-0.8913825,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,64,49,2,"[77.6, 32.0]","[92.9, 6.2]",29.9955,-1.0355226,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Nicholas Williams Arthuer,Fabián Ruiz Peña,64,52,2,"[92.9, 6.2]","[79.3, 14.6]",15.984993,2.5882983,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,64,55,2,"[75.6, 12.6]","[80.5, 27.5]",15.685024,1.253078,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Daniel Carvajal Ramos,64,57,2,"[78.1, 29.3]","[80.8, 74.9]",45.679863,1.5116549,Low Pass,,,,,True,,,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Robin Aime Robert Le Normand,65,0,2,"[80.7, 74.9]","[62.9, 56.3]",25.744902,-2.33422,Low Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Robin Aime Robert Le Normand,Aymeric Laporte,65,3,2,"[53.8, 56.2]","[52.9, 25.3]",30.913103,-1.5999143,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Aymeric Laporte,Fabián Ruiz Peña,65,6,2,"[50.6, 25.2]","[56.1, 18.0]",9.060353,-0.91846544,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,65,10,2,"[55.1, 11.9]","[55.9, 24.6]",12.725172,1.5078874,Ground Pass,,,,,,,,,,,From Free Kick
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,65,16,2,"[63.3, 7.4]","[50.3, 4.3]",13.364505,-2.907503,Ground Pass,,,,,,,Incomplete,,,,From Free Kick
3930172,Spain,Daniel Carvajal Ramos,Álvaro Borja Morata Martín,66,4,2,"[35.4, 56.3]","[48.3, 49.1]",14.773287,-0.5090709,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Unai Simón Mendibil,Aymeric Laporte,67,0,2,"[9.5, 35.9]","[16.5, 13.8]",23.182106,-1.2640514,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Aymeric Laporte,Nicholas Williams Arthuer,67,4,2,"[20.6, 12.9]","[55.9, 17.5]",35.598454,0.12958142,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Nicholas Williams Arthuer,Rodrigo Hernández Cascante,67,7,2,"[48.3, 20.3]","[37.4, 31.4]",15.556992,2.3471038,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Pedro González López,67,10,2,"[39.1, 39.6]","[55.5, 45.1]",17.297688,0.32357872,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Pedro González López,Nicholas Williams Arthuer,67,12,2,"[57.1, 44.1]","[98.8, 9.7]",54.05784,-0.6897644,High Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Fabián Ruiz Peña,67,43,2,"[84.2, 0.1]","[82.0, 21.1]",21.114923,1.6751775,Low Pass,Throw-in,,,,,,,,,,From Throw In
3930172,Spain,Fabián Ruiz Peña,Robin Aime Robert Le Normand,67,47,2,"[81.6, 19.7]","[45.4, 33.3]",38.670403,2.7822165,Ground Pass,,,,,,,,,,,From Throw In
3930172,Spain,Robin Aime Robert Le Normand,Daniel Carvajal Ramos,67,51,2,"[48.3, 48.2]","[56.9, 68.3]",21.862526,1.1665051,Ground Pass,,,,,,,,,,,From Throw In
3930172,Spain,Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,67,53,2,"[56.3, 73.9]","[70.7, 76.9]",14.709181,0.20539539,Ground Pass,,,,,,,Incomplete,,,,From Throw In
3930172,Spain,Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,68,0,2,"[42.3, 73.7]","[44.6, 74.3]",2.376973,0.2551824,Low Pass,Recovery,,,,,,Incomplete,,,True,Regular Play
3930172,Spain,Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,69,36,2,"[20.4, 53.1]","[24.3, 51.7]",4.14367,-0.34464732,Low Pass,Recovery,,,,,,,,,,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Fabián Ruiz Peña,69,37,2,"[23.9, 52.3]","[26.1, 56.3]",4.565085,1.0679531,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,69,38,2,"[26.2, 56.3]","[36.4, 70.0]",17.080105,0.93080807,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Lamine Yamal Nasraoui Ebana,Daniel Carvajal Ramos,69,43,2,"[44.6, 78.2]","[28.0, 73.3]",17.30809,-2.854563,Ground Pass,Recovery,,,,,,,,,,Regular Play
3930172,Spain,Daniel Carvajal Ramos,Fabián Ruiz Peña,69,44,2,"[28.0, 73.7]","[36.2, 68.3]",9.81835,-0.58235294,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Fabián Ruiz Peña,Rodrigo Hernández Cascante,69,47,2,"[38.9, 65.4]","[41.4, 52.8]",12.845622,-1.3749275,Ground Pass,,,,,,,,,,True,Regular Play
3930172,Spain,Rodrigo Hernández Cascante,Marc Cucurella Saseta,69,49,2,"[41.4, 52.0]","[51.0, 26.5]",27.247202,-1.210737,Ground Pass,,,,,,,,,,,Regular Play
3930172,Spain,Marc Cucurella Saseta,Nicholas Williams Arthuer,69,52,2,"[62.7, 22.9]","[83.8, 8.0]",25.830603,-0.614849,Ground Pass,,,,,,,,True,347ffcff-6ba3-4a09-af36-75d9e77fe16a,,Regular Play
3930172,Spain,Unai Simón Mendibil,Álvaro Borja Morata Martín,74,5,2,"[6.4, 48.4]","[77.6, 55.2]",71.52398,0.09521682,High Pass,Goal Kick,,,,,,Incomplete,,,,From Goal Kick
3930172,Spain,Fabián Ruiz Peña,Marc Cucurella Saseta,74,10,2,"[65.6, 52.6]","[70.7, 19.7]",33.292942,-1.4170052,High Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Marc Cucurella Saseta,Aymeric Laporte,74,16,2,"[85.0, 9.2]","[61.8, 15.6]",24.066574,2.872425,Ground Pass,,,,,,,,,,,From Goal Kick
3930172,Spain,Aymeric Laporte,Rodrigo Hernández Cascante,74,19,2,"[61.8, 15.6]","[64.9, 27.7]",12.490797,1.3199925,Ground Pass,,,,,,,,,,,From Goal Kick
